"person_id","visits_u_w1","day_range_w1","active_days_w1","count_domains_w1","visits_u_w2","day_range_w2","active_days_w2","count_domains_w2","page_center_w1","page_left_w1","page_right_w1","page_center_w2","page_right_w2","page_left_w2","domain_center_w1","domain_left_w1","domain_right_w1","domain_center_w2","domain_left_w2","domain_right_w2","page_center_mean_w1","page_left_mean_w1","page_right_mean_w1","page_center_mean_w2","page_right_mean_w2","page_left_mean_w2","domain_center_mean_w1","domain_left_mean_w1","domain_right_mean_w1","domain_center_mean_w2","domain_left_mean_w2","domain_right_mean_w2","page_center_perc_w1","page_left_perc_w1","page_right_perc_w1","page_center_perc_w2","page_right_perc_w2","page_left_perc_w2","domain_center_perc_w1","domain_left_perc_w1","domain_right_perc_w1","domain_center_perc_w2","domain_left_perc_w2","domain_right_perc_w2"
471,4635,89,24,239,1844,49,15,125,85,6,0,45,0,0,124,19,6,79,4,0,3.54166666666667,0.25,0,3,0,0,5.16666666666667,0.791666666666667,0.25,5.26666666666667,0.266666666666667,0,0.0183387270765912,0.00129449838187702,0,0.0244034707158351,0,0,0.0267529665587918,0.00409924487594391,0.00129449838187702,0.0428416485900217,0.00216919739696312,0
472,29744,91,91,603,12941,94,81,426,9,7,5,14,4,12,22,19,8,18,20,9,0.0989010989010989,0.0769230769230769,0.0549450549450549,0.172839506172839,0.0493827160493827,0.148148148148148,0.241758241758242,0.208791208791209,0.0879120879120879,0.222222222222222,0.246913580246914,0.111111111111111,0.000302582033351264,0.000235341581495428,0.000168101129639591,0.00108183293408546,0.000309095124024419,0.000927285372073256,0.000739644970414201,0.000638784292630446,0.000268961807423346,0.00139092805810988,0.00154547562012209,0.000695464029054942
473,9172,91,91,569,16926,93,92,596,45,62,7,36,9,36,55,78,10,52,49,13,0.494505494505495,0.681318681318681,0.0769230769230769,0.391304347826087,0.0978260869565217,0.391304347826087,0.604395604395604,0.857142857142857,0.10989010989011,0.565217391304348,0.532608695652174,0.141304347826087,0.00490623637156563,0.00675970344526821,0.000763192324465765,0.0021269053527118,0.000531726338177951,0.0021269053527118,0.00599651112080244,0.0085041430440471,0.00109027474923681,0.00307219662058372,0.00289495450785773,0.000768049155145929
476,1287,90,68,151,8787,96,42,406,6,0,0,75,2,0,8,0,0,78,0,3,0.0882352941176471,0,0,1.78571428571429,0.0476190476190476,0,0.117647058823529,0,0,1.85714285714286,0,0.0714285714285714,0.00466200466200466,0,0,0.00853533629224991,0.000227608967793331,0,0.00621600621600622,0,0,0.00887674974393991,0,0.000341413451689997
477,3340,50,20,170,1104,89,12,80,0,7,1,0,0,4,3,306,1,0,161,0,0,0.35,0.05,0,0,0.333333333333333,0.15,15.3,0.05,0,13.4166666666667,0,0,0.00209580838323353,0.00029940119760479,0,0,0.0036231884057971,0.000898203592814371,0.0916167664670659,0.00029940119760479,0,0.145833333333333,0
478,10787,90,90,473,2043,100,81,249,2,1,1,0,1,1,6,4,1,6,2,2,0.0222222222222222,0.0111111111111111,0.0111111111111111,0,0.0123456790123457,0.0123456790123457,0.0666666666666667,0.0444444444444444,0.0111111111111111,0.0740740740740741,0.0246913580246914,0.0246913580246914,0.000185408361917122,9.27041809585612e-05,9.27041809585612e-05,0,0.000489476260401371,0.000489476260401371,0.000556225085751367,0.000370816723834245,9.27041809585612e-05,0.00293685756240822,0.000978952520802741,0.000978952520802741
479,13442,85,39,245,1667,88,13,99,10,4,0,2,0,7,13,9,1,2,8,0,0.256410256410256,0.102564102564103,0,0.153846153846154,0,0.538461538461538,0.333333333333333,0.230769230769231,0.0256410256410256,0.153846153846154,0.615384615384615,0,0.00074393691414968,0.000297574765659872,0,0.0011997600479904,0,0.00419916016796641,0.000967117988394584,0.000669543222734712,7.4393691414968e-05,0.0011997600479904,0.00479904019196161,0
480,5401,28,25,237,16687,89,85,526,2,0,0,1,1,0,2,0,0,3,0,1,0.08,0,0,0.0117647058823529,0.0117647058823529,0,0.08,0,0,0.0352941176470588,0,0.0117647058823529,0.00037030179596371,0,0,5.99268891951819e-05,5.99268891951819e-05,0,0.00037030179596371,0,0,0.000179780667585546,0,5.99268891951819e-05
481,21141,90,90,1154,4551,106,26,214,1,0,0,2,0,0,42,3,0,17,0,0,0.0111111111111111,0,0,0.0769230769230769,0,0,0.466666666666667,0.0333333333333333,0,0.653846153846154,0,0,4.73014521545811e-05,0,0,0.000439463854098,0,0,0.00198666099049241,0.000141904356463743,0,0.003735442759833,0,0
482,7015,28,14,229,18236,92,31,457,74,17,1,408,253,59,118,87,2,524,311,491,5.28571428571429,1.21428571428571,0.0714285714285714,13.1612903225806,8.16129032258065,1.90322580645161,8.42857142857143,6.21428571428571,0.142857142857143,16.9032258064516,10.0322580645161,15.8387096774194,0.0105488239486814,0.00242337847469708,0.000142551674982181,0.0223733274840974,0.0138736565036192,0.00323535863127879,0.0168210976478974,0.0124019957234498,0.000285103349964362,0.0287343715727133,0.0170541785479272,0.026924764202676
483,29056,90,90,345,16923,104,89,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,2414,47,21,196,2023,65,38,238,26,0,0,38,1,3,48,9,4,71,6,2,1.23809523809524,0,0,1,0.0263157894736842,0.0789473684210526,2.28571428571429,0.428571428571429,0.19047619047619,1.86842105263158,0.157894736842105,0.0526315789473684,0.0107705053852527,0,0,0.0187839841819081,0.000494315373208107,0.00148294611962432,0.019884009942005,0.00372825186412593,0.00165700082850041,0.0350963914977756,0.00296589223924864,0.000988630746416213
485,5129,90,69,479,3006,111,56,198,0,0,4,1,0,0,7,11,10,6,0,0,0,0,0.0579710144927536,0.0178571428571429,0,0,0.101449275362319,0.159420289855072,0.144927536231884,0.107142857142857,0,0,0,0,0.000779879118736596,0.000332667997338656,0,0,0.00136478845778904,0.00214466757652564,0.00194969779684149,0.00199600798403194,0,0
486,7339,90,54,210,9579,92,24,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,17837,87,77,303,7252,96,91,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,49859,91,74,858,43351,92,65,792,282,171,17,946,307,170,476,267,19,1355,431,619,3.81081081081081,2.31081081081081,0.22972972972973,14.5538461538462,4.72307692307692,2.61538461538462,6.43243243243243,3.60810810810811,0.256756756756757,20.8461538461538,6.63076923076923,9.52307692307692,0.00565594977837502,0.00342967167412102,0.000340961511462324,0.0218218726211621,0.00708172821849554,0.00392147816659362,0.00954692232094507,0.00535510138590826,0.000381074630457891,0.0312564877396138,0.00994210052824618,0.0142787940301262
490,14835,91,86,262,1315,42,19,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,22896,90,71,334,8817,104,16,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,15341,88,57,400,11135,101,49,399,115,32,1,481,267,37,212,97,8,637,132,491,2.01754385964912,0.56140350877193,0.0175438596491228,9.81632653061224,5.44897959183673,0.755102040816326,3.71929824561404,1.70175438596491,0.140350877192982,13,2.69387755102041,10.0204081632653,0.00749625187406297,0.00208591356495665,6.51847989048954e-05,0.0431971261787158,0.0239784463403682,0.00332285585990121,0.0138191773678378,0.00632292549377485,0.000521478391239163,0.0572070049393803,0.0118545127974854,0.0440951953300404
493,65775,78,62,1260,7617,58,10,300,303,115,3,159,211,0,620,595,8,193,0,429,4.88709677419355,1.85483870967742,0.0483870967741935,15.9,21.1,0,10,9.59677419354839,0.129032258064516,19.3,0,42.9,0.00460661345496009,0.00174838464462182,4.56100342075257e-05,0.0208743599842458,0.0277011946960746,0,0.00942607373622197,0.00904599011782592,0.000121626757886735,0.0253380596035184,0,0.0563213863725876
494,35709,91,90,1064,19006,115,45,521,43,8,9,70,10,2,68,16,17,76,10,19,0.477777777777778,0.0888888888888889,0.1,1.55555555555556,0.222222222222222,0.0444444444444444,0.755555555555556,0.177777777777778,0.188888888888889,1.68888888888889,0.222222222222222,0.422222222222222,0.00120417821837632,0.000224033156907222,0.000252037301520625,0.00368304745869725,0.000526149636956751,0.00010522992739135,0.00190428183371139,0.000448066313814445,0.000476070458427847,0.0039987372408713,0.000526149636956751,0.000999684310217826
495,3289,56,32,196,1303,91,32,107,3,0,1,1,0,0,3,0,3,2,0,0,0.09375,0,0.03125,0.03125,0,0,0.09375,0,0.09375,0.0625,0,0,0.000912131346913956,0,0.000304043782304652,0.000767459708365311,0,0,0.000912131346913956,0,0.000912131346913956,0.00153491941673062,0,0
496,18876,91,91,1003,21068,97,92,702,74,20,1,38,2,18,148,59,16,57,46,7,0.813186813186813,0.21978021978022,0.010989010989011,0.41304347826087,0.0217391304347826,0.195652173913043,1.62637362637363,0.648351648351648,0.175824175824176,0.619565217391304,0.5,0.0760869565217391,0.00392032210214028,0.00105954651409197,5.29773257045984e-05,0.00180368331118284,9.49307005885703e-05,0.000854376305297133,0.00784064420428057,0.00312566221657131,0.000847637211273575,0.00270552496677425,0.00218340611353712,0.000332257452059996
497,9118,89,86,327,4867,90,49,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,25589,91,91,855,3424,100,8,186,7,13,21,8,1,0,87,28,105,15,3,3,0.0769230769230769,0.142857142857143,0.230769230769231,1,0.125,0,0.956043956043956,0.307692307692308,1.15384615384615,1.875,0.375,0.375,0.000273555043182618,0.000508030794482004,0.000820665129547853,0.00233644859813084,0.000292056074766355,0,0.0033998983938411,0.00109422017273047,0.00410332564773926,0.00438084112149533,0.000876168224299065,0.000876168224299065
499,10997,89,70,568,490,111,66,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,26612,87,56,252,2647,94,56,157,36,68,0,38,18,5,69,220,0,42,43,33,0.642857142857143,1.21428571428571,0,0.678571428571429,0.321428571428571,0.0892857142857143,1.23214285714286,3.92857142857143,0,0.75,0.767857142857143,0.589285714285714,0.00135277318502931,0.0025552382383887,0,0.0143558745749906,0.00680015111446921,0.00188893086513034,0.00259281527130618,0.00826694724184578,0,0.0158670192670948,0.0162448054401209,0.0124669437098602
501,5419,37,37,209,599,97,26,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,17010,91,78,193,8075,97,74,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,2974,86,25,116,25221,93,75,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,5246,71,34,178,1788,102,19,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,27878,91,86,1096,43781,93,92,1535,143,24,21,220,41,7,231,36,42,357,20,74,1.66279069767442,0.27906976744186,0.244186046511628,2.39130434782609,0.445652173913043,0.0760869565217391,2.68604651162791,0.418604651162791,0.488372093023256,3.8804347826087,0.217391304347826,0.804347826086957,0.00512949279001363,0.000860893894827463,0.00075328215797403,0.00502501084945524,0.000936479294671204,0.000159886708846303,0.00828610373771433,0.00129134084224119,0.00150656431594806,0.00815422215116146,0.000456819168132295,0.00169023092208949
506,3923,90,86,348,4178,99,76,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,19843,83,60,543,30385,94,88,546,5,11,0,2,0,0,42,19,2,32,2,0,0.0833333333333333,0.183333333333333,0,0.0227272727272727,0,0,0.7,0.316666666666667,0.0333333333333333,0.363636363636364,0.0227272727272727,0,0.000251978027516001,0.000554351660535201,0,6.58219516208656e-05,0,0,0.00211661543113441,0.000957516504560802,0.0001007912110064,0.00105315122593385,6.58219516208656e-05,0
508,16631,90,90,784,1324,99,9,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,7156,60,43,343,4531,95,13,251,0,0,1,1,0,0,16,0,1,4,0,0,0,0,0.0232558139534884,0.0769230769230769,0,0,0.372093023255814,0,0.0232558139534884,0.307692307692308,0,0,0,0,0.000139742873113471,0.000220701831825204,0,0,0.00223588596981554,0,0.000139742873113471,0.000882807327300817,0,0
510,33965,92,84,1130,5410,64,43,635,108,17,2,7,2,5,142,43,5,9,10,7,1.28571428571429,0.202380952380952,0.0238095238095238,0.162790697674419,0.0465116279069767,0.116279069767442,1.69047619047619,0.511904761904762,0.0595238095238095,0.209302325581395,0.232558139534884,0.162790697674419,0.00317974385396732,0.000500515236272634,5.88841454438392e-05,0.00129390018484288,0.000369685767097967,0.000924214417744917,0.00418077432651259,0.00126600912704254,0.000147210363609598,0.00166358595194085,0.00184842883548983,0.00129390018484288
511,14821,90,50,622,12030,101,35,456,33,20,1,35,2,7,72,57,10,56,12,5,0.66,0.4,0.02,1,0.0571428571428571,0.2,1.44,1.14,0.2,1.6,0.342857142857143,0.142857142857143,0.00222657040685514,0.00134943661021524,6.74718305107618e-05,0.0029093931837074,0.000166251039068994,0.00058187863674148,0.00485797179677485,0.00384589433911342,0.000674718305107618,0.00465502909393184,0.000997506234413965,0.000415627597672485
512,6740,22,22,340,31135,92,92,1158,0,0,1,4,22,20,0,4,1,56,41,28,0,0,0.0454545454545455,0.0434782608695652,0.239130434782609,0.217391304347826,0,0.181818181818182,0.0454545454545455,0.608695652173913,0.445652173913043,0.304347826086957,0,0,0.000148367952522255,0.000128472779829774,0.000706600289063755,0.000642363899148868,0,0.000593471810089021,0.000148367952522255,0.00179861891761683,0.00131684599325518,0.000899309458808415
513,41687,80,72,859,11818,93,39,282,40,26,1,119,35,4,100,130,3,167,27,62,0.555555555555556,0.361111111111111,0.0138888888888889,3.05128205128205,0.897435897435897,0.102564102564103,1.38888888888889,1.80555555555556,0.0416666666666667,4.28205128205128,0.692307692307692,1.58974358974359,0.000959531748506729,0.000623695636529374,2.39882937126682e-05,0.0100693856828567,0.00296158402436961,0.000338466745642241,0.00239882937126682,0.00311847818264687,7.19648811380047e-05,0.0141309866305635,0.00228465053308512,0.00524623455745473
514,14487,91,91,413,23043,79,79,485,0,1,0,13,30,1,2,2,0,24,7,60,0,0.010989010989011,0,0.164556962025316,0.379746835443038,0.0126582278481013,0.021978021978022,0.021978021978022,0,0.30379746835443,0.0886075949367089,0.759493670886076,0,6.90274038793401e-05,0,0.000564162652432409,0.00130191381330556,4.33971271101853e-05,0.00013805480775868,0.00013805480775868,0,0.00104153105064445,0.000303779889771297,0.00260382762661112
515,5940,35,28,203,2496,61,18,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,5398,23,15,373,4919,55,14,368,4,0,2,0,1,0,91,0,2,57,2,4,0.266666666666667,0,0.133333333333333,0,0.0714285714285714,0,6.06666666666667,0,0.133333333333333,4.07142857142857,0.142857142857143,0.285714285714286,0.000741015190811412,0,0.000370507595405706,0,0.00020329335230738,0,0.0168580955909596,0,0.000370507595405706,0.0115877210815206,0.000406586704614759,0.000813173409229518
517,4165,90,53,310,25521,105,105,908,68,16,27,923,439,62,146,71,31,1214,213,817,1.28301886792453,0.30188679245283,0.509433962264151,8.79047619047619,4.18095238095238,0.59047619047619,2.75471698113208,1.33962264150943,0.584905660377358,11.5619047619048,2.02857142857143,7.78095238095238,0.0163265306122449,0.00384153661464586,0.00648259303721489,0.0361662944241997,0.017201520316602,0.00242937188981623,0.0350540216086435,0.017046818727491,0.00744297719087635,0.0475686689393049,0.00834606794404608,0.0320128521609655
518,6573,87,55,239,3438,98,53,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,8055,90,83,735,5748,97,41,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,11295,75,71,452,2402,97,23,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,6450,90,75,225,3221,105,12,135,14,21,0,166,76,18,91,35,0,219,83,133,0.186666666666667,0.28,0,13.8333333333333,6.33333333333333,1.5,1.21333333333333,0.466666666666667,0,18.25,6.91666666666667,11.0833333333333,0.00217054263565891,0.00325581395348837,0,0.0515367898168271,0.0235951567836076,0.0055883266066439,0.0141085271317829,0.00542635658914729,0,0.0679913070475008,0.0257683949084135,0.0412915243713133
522,26625,91,91,950,1439,98,10,175,71,8,7,3,0,0,114,11,12,3,1,0,0.78021978021978,0.0879120879120879,0.0769230769230769,0.3,0,0,1.25274725274725,0.120879120879121,0.131868131868132,0.3,0.1,0,0.00266666666666667,0.000300469483568075,0.000262910798122066,0.00208478109798471,0,0,0.00428169014084507,0.000413145539906103,0.000450704225352113,0.00208478109798471,0.000694927032661571,0
523,1749,35,11,132,1246,105,14,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,1796,69,37,181,1063,78,24,111,2,6,0,0,0,20,2,11,0,1,46,1,0.0540540540540541,0.162162162162162,0,0,0,0.833333333333333,0.0540540540540541,0.297297297297297,0,0.0416666666666667,1.91666666666667,0.0416666666666667,0.00111358574610245,0.00334075723830735,0,0,0,0.0188146754468485,0.00111358574610245,0.00612472160356347,0,0.000940733772342427,0.0432737535277516,0.000940733772342427
525,11611,59,40,445,6470,94,91,201,41,6,4,2,0,0,85,15,11,3,0,0,1.025,0.15,0.1,0.021978021978022,0,0,2.125,0.375,0.275,0.032967032967033,0,0,0.00353113426922746,0.000516751356472311,0.000344500904314874,0.000309119010819165,0,0,0.00732064421669107,0.00129187839118078,0.000947377486865903,0.000463678516228748,0,0
526,3648,17,16,220,27175,97,88,969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,23177,90,90,967,17942,110,77,753,80,14,0,3,0,0,118,24,2,4,10,0,0.888888888888889,0.155555555555556,0,0.038961038961039,0,0,1.31111111111111,0.266666666666667,0.0222222222222222,0.051948051948052,0.12987012987013,0,0.00345169780385727,0.000604047115675023,0,0.000167205439750307,0,0,0.00509125426068948,0.00103550934115718,8.62924450964318e-05,0.000222940586333742,0.000557351465834355,0
529,2527,58,53,177,2998,72,62,200,7,0,3,1,0,0,8,1,6,1,3,0,0.132075471698113,0,0.0566037735849057,0.0161290322580645,0,0,0.150943396226415,0.0188679245283019,0.113207547169811,0.0161290322580645,0.0483870967741935,0,0.00277008310249307,0,0.00118717847249703,0.000333555703802535,0,0,0.00316580925999209,0.000395726157499011,0.00237435694499406,0.000333555703802535,0.00100066711140761,0
530,1227,68,13,104,3528,62,24,246,6,0,0,1,0,0,6,0,0,1,0,0,0.461538461538462,0,0,0.0416666666666667,0,0,0.461538461538462,0,0,0.0416666666666667,0,0,0.00488997555012225,0,0,0.000283446712018141,0,0,0.00488997555012225,0,0,0.000283446712018141,0,0
531,10888,90,74,619,14526,95,80,754,5,3,0,19,0,4,14,9,1,29,27,2,0.0675675675675676,0.0405405405405405,0,0.2375,0,0.05,0.189189189189189,0.121621621621622,0.0135135135135135,0.3625,0.3375,0.025,0.000459221160911095,0.000275532696546657,0,0.00130799944926339,0,0.000275368305108082,0.00128581925055107,0.000826598089639971,9.1844232182219e-05,0.00199642021203359,0.00185873605947955,0.000137684152554041
532,1278,90,32,88,244,107,8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,34329,91,76,1204,35445,105,82,1112,10,23,7,12,2,37,40,82,58,88,57,12,0.131578947368421,0.302631578947368,0.0921052631578947,0.146341463414634,0.024390243902439,0.451219512195122,0.526315789473684,1.07894736842105,0.763157894736842,1.07317073170732,0.695121951219512,0.146341463414634,0.00029129890180314,0.000669987474147222,0.000203909231262198,0.000338552687261955,5.64254478769925e-05,0.00104387078572436,0.00116519560721256,0.00238865099478575,0.00168953363045821,0.00248271970658767,0.00160812526449429,0.000338552687261955
535,4398,56,55,408,8264,93,58,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,14034,91,91,651,12306,107,86,552,21,4,410,70,304,3,24,10,1269,75,8,1022,0.230769230769231,0.043956043956044,4.50549450549451,0.813953488372093,3.53488372093023,0.0348837209302326,0.263736263736264,0.10989010989011,13.9450549450549,0.872093023255814,0.0930232558139535,11.8837209302326,0.00149636596836255,0.000285022089211914,0.0292147641442212,0.00568828213879408,0.0247033967170486,0.000243783520234032,0.00171013253527148,0.000712555223029785,0.0904232578024797,0.0060945880058508,0.000650089387290752,0.0830489192263936
538,12924,90,87,503,2136,123,15,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,14121,50,50,472,29430,92,89,586,0,0,1,2,0,0,0,0,1,3,0,0,0,0,0.02,0.0224719101123595,0,0,0,0,0.02,0.0337078651685393,0,0,0,0,7.08165144111607e-05,6.79578661230037e-05,0,0,0,0,7.08165144111607e-05,0.000101936799184506,0,0
541,7050,26,21,408,14690,52,42,624,1,1,0,3,0,0,10,2,1,14,0,1,0.0476190476190476,0.0476190476190476,0,0.0714285714285714,0,0,0.476190476190476,0.0952380952380952,0.0476190476190476,0.333333333333333,0,0.0238095238095238,0.000141843971631206,0.000141843971631206,0,0.000204220558202859,0,0,0.00141843971631206,0.000283687943262411,0.000141843971631206,0.000953029271613342,0,6.8073519400953e-05
542,97242,91,91,1775,66847,62,55,1426,1207,194,2,720,129,24,1860,868,6,893,102,233,13.2637362637363,2.13186813186813,0.021978021978022,13.0909090909091,2.34545454545455,0.436363636363636,20.4395604395604,9.53846153846154,0.0659340659340659,16.2363636363636,1.85454545454545,4.23636363636364,0.0124123321198659,0.00199502272680529,2.05672446062401e-05,0.0107708648106871,0.0019297799452481,0.000359028827022903,0.0191275374838033,0.0089261841591082,6.17017338187203e-05,0.0133588642721439,0.00152587251484734,0.00348557152901402
543,1603,90,89,84,32451,93,64,842,14,0,1,24,31,14,14,0,4,64,34,69,0.157303370786517,0,0.0112359550561798,0.375,0.484375,0.21875,0.157303370786517,0,0.0449438202247191,1,0.53125,1.078125,0.00873362445414847,0,0.000623830318153462,0.000739576592400851,0.000955286431851099,0.000431419678900496,0.00873362445414847,0,0.00249532127261385,0.00197220424640227,0.0010477335059012,0.00212628270315245
544,20577,90,88,542,23373,94,82,516,10,1,0,16,0,1,106,2,0,97,6,1,0.113636363636364,0.0113636363636364,0,0.195121951219512,0,0.0121951219512195,1.20454545454545,0.0227272727272727,0,1.18292682926829,0.0731707317073171,0.0121951219512195,0.000485979491665452,4.85979491665452e-05,0,0.00068455054977966,0,4.27844093612288e-05,0.00515138261165379,9.71958983330903e-05,0,0.00415008770803919,0.000256706456167373,4.27844093612288e-05
545,26535,75,74,666,14249,91,43,514,146,12,3,98,1,3,159,13,5,134,5,1,1.97297297297297,0.162162162162162,0.0405405405405405,2.27906976744186,0.0232558139534884,0.0697674418604651,2.14864864864865,0.175675675675676,0.0675675675675676,3.11627906976744,0.116279069767442,0.0232558139534884,0.00550216694931223,0.000452232899943471,0.000113058224985868,0.00687767562635974,7.01803635342831e-05,0.000210541090602849,0.00599208592425099,0.00048991897493876,0.000188430374976446,0.00940416871359394,0.000350901817671416,7.01803635342831e-05
546,2888,39,25,112,3115,92,19,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,16517,91,91,655,12345,90,67,559,105,60,0,32,0,8,160,953,6,51,15,3,1.15384615384615,0.659340659340659,0,0.477611940298507,0,0.119402985074627,1.75824175824176,10.4725274725275,0.0659340659340659,0.761194029850746,0.223880597014925,0.0447761194029851,0.00635708663800932,0.00363262093600533,0,0.00259214256784123,0,0.000648035641960308,0.00968698916268087,0.057698129200218,0.000363262093600533,0.00413122721749696,0.00121506682867558,0.000243013365735115
549,22211,91,90,585,44583,96,91,810,15,0,0,15,2,2,25,7,3,32,22,3,0.166666666666667,0,0,0.164835164835165,0.021978021978022,0.021978021978022,0.277777777777778,0.0777777777777778,0.0333333333333333,0.351648351648352,0.241758241758242,0.032967032967033,0.000675341047228851,0,0,0.000336451113653186,4.48601484870915e-05,4.48601484870915e-05,0.00112556841204808,0.000315159155373464,0.00013506820944577,0.000717762375793464,0.000493461633358006,6.72902227306372e-05
550,7069,89,69,276,8479,90,64,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,13105,31,31,501,11453,90,32,334,42,1,1,9,1,4,119,23,7,15,8,7,1.35483870967742,0.032258064516129,0.032258064516129,0.28125,0.03125,0.125,3.83870967741935,0.741935483870968,0.225806451612903,0.46875,0.25,0.21875,0.00320488363220145,7.63067531476536e-05,7.63067531476536e-05,0.000785820309089322,8.73133676765913e-05,0.000349253470706365,0.00908050362457077,0.00175505532239603,0.000534147272033575,0.00130970051514887,0.00069850694141273,0.000611193573736139
552,25665,90,90,608,6031,105,28,257,711,701,32,335,98,83,1036,1174,55,467,147,192,7.9,7.78888888888889,0.355555555555556,11.9642857142857,3.5,2.96428571428571,11.5111111111111,13.0444444444444,0.611111111111111,16.6785714285714,5.25,6.85714285714286,0.0277030976037405,0.0273134619131112,0.00124683421001364,0.0555463438899022,0.0162493782125684,0.0137622284861549,0.0403662575491915,0.0457432300798753,0.00214299629846094,0.0774332614823412,0.0243740673188526,0.0318355164980932
553,8316,89,74,333,6322,95,67,231,38,0,0,34,0,0,40,0,1,34,3,0,0.513513513513513,0,0,0.507462686567164,0,0,0.540540540540541,0,0.0135135135135135,0.507462686567164,0.0447761194029851,0,0.00456950456950457,0,0,0.00537804492249288,0,0,0.00481000481000481,0,0.00012025012025012,0.00537804492249288,0.000474533375514078,0
554,10562,92,91,284,2334,93,77,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,6248,52,41,214,6009,94,36,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,28114,91,91,1232,19549,97,92,871,22,27,7,17,9,28,62,70,14,51,50,21,0.241758241758242,0.296703296703297,0.0769230769230769,0.184782608695652,0.0978260869565217,0.304347826086957,0.681318681318681,0.769230769230769,0.153846153846154,0.554347826086957,0.543478260869565,0.228260869565217,0.0007825282777264,0.000960375613573309,0.000248986270185673,0.000869609698705816,0.000460381605197197,0.00143229832728017,0.00220530696450167,0.00248986270185673,0.000497972540371345,0.00260882909611745,0.00255767558442887,0.00107422374546013
