"","id","wave","person_id","gender_fac","edu_fac","age","ethn_fac","zip","party_fac","ideo","party_imp","partisan","party","approve_trump","att_econ_1","att_econ_2","att_econ_3","att_climate_1","att_climate_2","att_climate_3","att_immigrant_1","att_immigrant_2","att_immigrant_3","att_gun_1","att_gun_2","att_gun_3","ft_dem_supporters","ft_rep_supporters","understand_party_opp","stupid_party_opp","talk_party_opp","talk_ind_dem","talk_ind_rep","findout_party_opp","findout_ind_dem","findout_ind_rep","spendtime_party_opp","spendtime_ind_dem","spendtime_ind_rep","visits_u","day_range","active_days","count_domains","page_center","page_left","page_right","domain_center","domain_left","domain_right","page_center_mean","page_left_mean","page_right_mean","domain_center_mean","domain_left_mean","domain_right_mean","page_center_perc","page_left_perc","page_right_perc","domain_center_perc","domain_left_perc","domain_right_perc","att_econ_1_fold","att_econ_2_fold","att_econ_3_fold","att_climate_1_fold","att_climate_2_fold","att_climate_3_fold","att_immigrant_1_fold","att_immigrant_2_fold","att_immigrant_3_fold","att_gun_1_fold","att_gun_2_fold","att_gun_3_fold","att_econ_fold","att_climate_fold","att_gun_fold","att_immigrant_fold","att_extr","ap_sd_1","ap_sd_2","ap_sd_3","ap_ft","ap_under","ap_stupid","ap_sd","att_econ_1_fold_r","att_econ_2_fold_r","att_econ_3_fold_r","att_climate_1_fold_r","att_climate_2_fold_r","att_climate_3_fold_r","att_immigrant_1_fold_r","att_immigrant_2_fold_r","att_immigrant_3_fold_r","att_gun_1_fold_r","att_gun_2_fold_r","att_gun_3_fold_r","att_econ_fold_r","att_climate_fold_r","att_gun_fold_r","att_immigrant_fold_r","att_extr_r","ap_sd_1_r","ap_sd_2_r","ap_sd_3_r","ap_ft_r","ap_under_r","ap_stupid_r","ap_sd_r","domain_congenial_mean","domain_congenial_perc","domain_cross_mean","domain_cross_perc","page_congenial_mean","page_congenial_perc","page_cross_mean","page_cross_perc","count_domains_ln","page_center_ln","page_left_ln","page_right_ln","domain_center_ln","domain_left_ln","domain_right_ln","page_center_mean_ln","page_left_mean_ln","page_right_mean_ln","domain_center_mean_ln","domain_left_mean_ln","domain_right_mean_ln","page_center_perc_ln","page_left_perc_ln","page_right_perc_ln","domain_center_perc_ln","domain_left_perc_ln","domain_right_perc_ln","domain_congenial_mean_ln","domain_congenial_perc_ln","domain_cross_mean_ln","domain_cross_perc_ln","page_congenial_mean_ln","page_congenial_perc_ln","page_cross_mean_ln","page_cross_perc_ln","embed_imputed_party","findout_ind_party","spend_ind_party","talk_ind_party"
"687","344",1,395,"Male","High school graduate",54,"White","77013","A strong Democrat",0,"Democrat",3,1,7,1,7,13,13,1,13,13,13,13,1,1,13,100,100,7,1,7,NA,NA,7,NA,NA,7,NA,NA,23755,89,81,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6,6,6,6,6,6,6,6,6,4,6,6,6,5.5,0,0,0,0,1,1,0,100,0,100,100,100,100,100,100,100,100,100,100,66.6666666666667,100,100,100,91.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.3134655444848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Democrat",NA,NA,NA
"688","344",2,395,"Male","High school graduate",54,"White","77013","A strong Democrat",0,"Democrat",3,1,7,1,13,13,13,1,1,13,13,13,13,13,13,100,100,7,1,7,NA,NA,7,NA,NA,7,NA,NA,3912,123,37,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,1,1,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5899124900888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Democrat",NA,NA,NA
"689","345",1,396,"Male","Completed some college, but no degree",43,"White","30168","A strong Republican",10,"Republican",3,7,7,12,9,7,13,7,13,13,13,13,7,13,11,9,100,1,5,3,NA,NA,2,NA,NA,1,NA,NA,24464,90,90,442,7,8,3,27,11,5,0.0777777777777778,0.0888888888888889,0.0333333333333333,0.3,0.122222222222222,0.0555555555555556,0.000286134728580772,0.000327011118378025,0.000122629169391759,0.00110366252452583,0.000449640287769784,0.000204381948986266,5,2,0,6,0,6,6,6,6,0,6,4,2.33333333333333,4,3.33333333333333,6,3.91666666666667,4,5,6,91,7,5,4.66666666666667,83.3333333333333,33.3333333333333,0,100,0,100,100,100,100,0,100,66.6666666666667,38.8888888888889,66.6666666666667,55.5555555555556,100,65.2777777777778,66.6666666666667,83.3333333333333,100,91,85.7142857142857,57.1428571428571,77.7777777777778,0.0555555555555556,0.000204381948986266,0.122222222222222,0.000449640287769784,0.0333333333333333,0.000122629169391759,0.0888888888888889,0.000327011118378025,58.3577017877496,29.121983284925,28.7069953579141,20.6472915000356,44.2590300958595,29.2770492607496,21.627841812581,2.70426849521207,2.26187916018417,1.31662408632255,7.90678138872933,2.51464063811594,1.3698156620992,0.171258188881394,0.419650485177428,0.366273643903986,0.660297495274264,0.356115681447379,0.070382509049991,1.17907062440374,0.070382509049991,3.60649380616078,0.467112508814875,0.870931490076283,0.157385011435106,3.41937869577855,0.838495978869104,"Republican",NA,NA,NA
"690","345",2,396,"Male","Completed some college, but no degree",43,"White","30168","A strong Republican",10,"Republican",3,7,7,12,7,13,13,7,13,13,11,10,7,9,8,16,92,2,6,4,NA,NA,4,NA,NA,3,NA,NA,38440,91,91,641,148,3,25,230,23,70,1.62637362637363,0.032967032967033,0.274725274725275,2.52747252747253,0.252747252747253,0.769230769230769,0.00385015608740895,7.80437044745057e-05,0.000650364203954214,0.00598335067637877,0.000598335067637877,0.0018210197710718,5,0,6,6,0,6,6,4,3,0,2,1,3.66666666666667,4,1,4.33333333333333,3.25,3,3,4,84,6,6,3,83.3333333333333,0,100,100,0,100,100,66.6666666666667,50,0,33.3333333333333,16.6666666666667,61.1111111111111,66.6666666666667,16.6666666666667,72.2222222222222,54.1666666666667,50,50,66.6666666666667,84,71.4285714285714,71.4285714285714,50,0.769230769230769,0.0018210197710718,0.252747252747253,0.000598335067637877,0.274725274725275,0.000650364203954214,0.032967032967033,7.80437044745057e-05,72.5738186082458,62.9667087084825,16.876258331976,45.788193857423,66.3708372208962,34.7017124323236,54.8087322895814,25.6992993720122,0.889727543940843,7.84120817779381,31.2950551682843,4.92721157552093,15.0861391924758,3.37021593686038,0.0507193073294769,1.14934546764163,4.00685502645323,0.388746907372849,0.854211425944373,12.4754079679756,0.854211425944373,5.95833016843205,0.529792003317266,6.65831169380172,0.422539999652215,1.0477939775712,0.137960917425659,"Republican",NA,NA,NA
"691","346",1,397,"Male","Completed some college, but no degree",33,"White","93551","Independent (close to neither parity)",7,"Republican",0,NA,4,8,8,8,9,7,7,5,7,7,7,7,7,51,50,NA,NA,NA,4,4,NA,4,4,NA,4,4,13971,52,50,673,54,0,0,59,1,4,1.08,0,0,1.18,0.02,0.08,0.00386514923770668,0,0,0.00422303342638322,7.15768377353089e-05,0.000286307350941235,1,1,1,2,0,0,2,0,0,0,0,0,1,0.666666666666667,0,0.666666666666667,0.583333333333333,3,3,3,49,NA,NA,3,16.6666666666667,16.6666666666667,16.6666666666667,33.3333333333333,0,0,33.3333333333333,0,0,0,0,0,16.6666666666667,11.1111111111111,0,11.1111111111111,9.72222222222222,50,50,50,49,NA,NA,50,0.08,0.000286307350941235,0.02,7.15768377353089e-05,0,0,0,0,66.1345820289282,56.1215536471346,0,0,54.3819320359417,8.16662636076674,19.427087829089,26.4417200470781,0,0,23.4862451415422,0.431845683620836,1.94984016272511,2.30925137100865,0,0,2.52262101493468,0.0566996614806491,0.0985909204000467,1.67832747263866,0.0985909204000467,0.619352427376147,0.0743722405470473,0,0,0,0,"Republican",4,4,4
"692","346",2,397,"Male","Completed some college, but no degree",33,"White","93551","Independent (close to neither parity)",7,"Republican",0,4,4,8,8,8,9,9,9,7,7,7,7,7,7,51,64,4,4,4,4,4,4,4,4,4,4,4,10079,93,30,378,29,0,0,31,1,0,0.966666666666667,0,0,1.03333333333333,0.0333333333333333,0,0.00287726957039389,0,0,0.00307570195455898,9.92161920825479e-05,0,1,1,1,2,2,2,0,0,0,0,0,0,1,2,0,0,0.75,3,3,3,49,4,4,3,16.6666666666667,16.6666666666667,16.6666666666667,33.3333333333333,33.3333333333333,33.3333333333333,0,0,0,0,0,0,16.6666666666667,33.3333333333333,0,0,12.5,50,50,50,49,42.8571428571429,42.8571428571429,50,0,0,0.0333333333333333,9.92161920825479e-05,0,0,0,0,61.0841513314744,42.7986616356608,0,0,42.2650016390019,7.56859242073746,0,18.0006140399076,0,0,17.618347260601,0.716975029821723,0,2.51982635231796,0,0,2.06268274513315,0.0644782728414245,0,0,0,0.867016543682232,0.0878722703415167,0,0,0,0,"Republican",4,4,4
"693","347",1,398,"Female","Associate Degree",35,"White","03870","Independent, lean toward Democrat",5,"Democrat",1,NA,2,3,5,9,7,5,5,7,7,4,7,11,7,50,50,2,4,5,NA,NA,5,NA,NA,5,NA,NA,1120,89,15,71,0,1,0,5,3,0,0,0.0666666666666667,0,0.333333333333333,0.2,0,0,0.000892857142857143,0,0.00446428571428571,0.00267857142857143,0,4,2,2,0,2,2,0,0,3,0,4,0,2.66666666666667,1.33333333333333,1.33333333333333,1,1.58333333333333,2,2,2,50,6,4,2,66.6666666666667,33.3333333333333,33.3333333333333,0,33.3333333333333,33.3333333333333,0,0,50,0,66.6666666666667,0,44.4444444444444,22.2222222222222,22.2222222222222,16.6666666666667,26.3888888888889,33.3333333333333,33.3333333333333,33.3333333333333,50,71.4285714285714,42.8571428571429,33.3333333333333,0.2,0.00267857142857143,0,0,0.0666666666666667,0.000892857142857143,0,0,24.6879914819915,0,9.05604875347287,0,23.7985201781436,16.3332527215335,0,0,1.71420964014034,0,8.66977543969091,3.97597632651954,0,0,1.14547173821695,0,2.66641211339534,2.11907211523955,0,3.97597632651954,0.921274014361696,0,0,1.71420964014034,1.14547173821695,0,0,"Democrat",5,4,5
"694","347",2,398,"Female","Associate Degree",35,"White","03870","Independent, lean toward Democrat",5,"Democrat",1,4,2,5,7,7,7,6,6,4,4,3,5,13,7,40,30,3,4,5,NA,NA,5,NA,NA,4,NA,NA,4803,112,27,236,37,1,2,55,13,7,1.37037037037037,0.037037037037037,0.0740740740740741,2.03703703703704,0.481481481481481,0.259259259259259,0.00770351863418697,0.000208203206329377,0.000416406412658755,0.0114511763481158,0.00270664168228191,0.00145742244430564,2,0,0,0,1,1,3,3,4,2,6,0,0.666666666666667,0.666666666666667,2.66666666666667,3.33333333333333,1.83333333333333,2,2,3,70,5,4,2,33.3333333333333,0,0,0,16.6666666666667,16.6666666666667,50,50,66.6666666666667,33.3333333333333,100,0,11.1111111111111,11.1111111111111,44.4444444444444,55.5555555555556,30.5555555555556,33.3333333333333,33.3333333333333,50,70,57.1428571428571,42.8571428571429,33.3333333333333,0.481481481481481,0.00270664168228191,0.259259259259259,0.00145742244430564,0.037037037037037,0.000208203206329377,0.0740740740740741,0.000416406412658755,50.8496341302075,45.7732385835867,8.43812916598802,15.4395279147345,49.0895730598061,28.8163176061426,26.7370663660699,22.969749574913,0.997595795803295,2.3084210127823,27.5786390574286,8.59418249535358,6.09542255856519,6.73032115841481,0.135299001336355,0.735973450059374,7.64769409164435,1.75669381462693,0.683777829116756,8.59418249535358,1.26908155658967,6.09542255856519,1.28991177220506,0.997595795803295,0.135299001336355,2.3084210127823,0.735973450059374,"Democrat",5,4,5
"695","348",1,399,"Male","Doctorate degree",49,"White","03833","A not very strong Republican",7,"Republican",2,NA,1,9,7,12,6,1,3,1,7,1,4,2,4,71,72,4,4,4,NA,NA,4,NA,NA,4,NA,NA,10399,90,90,322,12,11,0,100,42,0,0.133333333333333,0.122222222222222,0,1.11111111111111,0.466666666666667,0,0.0011539571112607,0.00105779401865564,0,0.00961630926050582,0.00403884988941244,0,2,0,5,1,6,4,6,0,6,3,5,3,2.33333333333333,3.66666666666667,3.66666666666667,4,3.41666666666667,3,3,3,29,4,4,3,33.3333333333333,0,83.3333333333333,16.6666666666667,100,66.6666666666667,100,0,100,50,83.3333333333333,50,38.8888888888889,61.1111111111111,61.1111111111111,66.6666666666667,56.9444444444444,50,50,50,29,42.8571428571429,42.8571428571429,50,0,0,0.466666666666667,0.00403884988941244,0,0,0.122222222222222,0.00105779401865564,52.5033193008065,35.9213812061925,32.4655951859028,0,61.2989860697824,44.3142767862496,0,4.51894302660154,3.06277493220739,0,22.5185428273665,8.35210139156277,0,0.690370317400789,1.35696211133357,0,5.7289032315524,3.19304956694669,0,0,0,11.9785712043795,4.1882833912977,0,0,4.63012681557303,2.71132123998347,"Republican",NA,NA,NA
"696","348",2,399,"Male","Doctorate degree",49,"White","03833","A not very strong Republican",7,"Republican",2,6,1,9,10,11,5,1,4,7,7,7,7,7,7,51,51,4,1,6,NA,NA,6,NA,NA,6,NA,NA,10474,92,89,290,440,21,80,548,71,181,4.9438202247191,0.235955056179775,0.898876404494382,6.15730337078652,0.797752808988764,2.03370786516854,0.0420087836547642,0.00200496467443193,0.00763796066450258,0.0523200305518427,0.00677869008974604,0.0172808860034371,2,3,4,2,6,3,0,0,0,0,0,0,3,3.66666666666667,0,0,1.66666666666667,1,1,1,49,4,1,1,33.3333333333333,50,66.6666666666667,33.3333333333333,100,50,0,0,0,0,0,0,50,61.1111111111111,0,0,27.7777777777778,16.6666666666667,16.6666666666667,16.6666666666667,49,42.8571428571429,0,16.6666666666667,2.03370786516854,0.0172808860034371,0.797752808988764,0.00677869008974604,0.898876404494382,0.00763796066450258,0.235955056179775,0.00200496467443193,55.3243436106908,76.6209490556669,37.6292600049525,61.7581116589381,76.9279017348115,46.6976476024348,66.9121345192722,47.4368344337593,5.81106323090209,20.7154342835796,48.8606520570902,12.8250983468343,29.3445460510176,36.0900828741527,1.30173955122719,13.4511449920434,34.2532845669085,4.39066528320356,8.04425994477625,24.2663267885051,8.04425994477625,15.5090093497704,5.9836858176031,17.5903783199067,4.94511612067546,6.84343999248997,3.54084454604127,"Republican",NA,NA,NA
"697","349",1,400,"Female","College Degree (such as B.A., B.S.)",39,"White","70726","Independent, lean toward Republican",7,"Republican",1,NA,5,12,7,9,2,5,3,12,7,8,1,13,11,40,94,2,4,5,NA,NA,5,NA,NA,5,NA,NA,22757,90,88,749,1,0,4,11,3,14,0.0113636363636364,0,0.0454545454545455,0.125,0.0340909090909091,0.159090909090909,4.3942523179681e-05,0,0.000175770092718724,0.000483367754976491,0.000131827569539043,0.000615195324515534,5,0,2,5,2,4,5,0,1,6,6,4,2.33333333333333,3.66666666666667,5.33333333333333,2,3.33333333333333,2,2,2,60,6,4,2,83.3333333333333,0,33.3333333333333,83.3333333333333,33.3333333333333,66.6666666666667,83.3333333333333,0,16.6666666666667,100,100,66.6666666666667,38.8888888888889,61.1111111111111,88.8888888888889,33.3333333333333,55.5555555555556,33.3333333333333,33.3333333333333,33.3333333333333,60,71.4285714285714,42.8571428571429,33.3333333333333,0.159090909090909,0.000615195324515534,0.0340909090909091,0.000131827569539043,0.0454545454545455,0.000175770092718724,0,0,68.1145307596122,9.70732776164166,0,23.9707631086308,33.0050445170863,16.3332527215335,32.6881383220485,0.407963919835613,0,1.7848910497685,3.54958674012302,0.731045918489391,3.74041977195869,0.0263037912685294,0,0.524983103931364,0.289278152874465,0.104424191557322,0.211809803930479,3.21957121536845,0.211809803930479,1.04846495244206,0.136971912893742,1.1806846295366,0.225581264692729,0,0,"Republican",NA,NA,NA
"698","349",2,400,"Female","College Degree (such as B.A., B.S.)",39,"White","70726","Independent, lean toward Republican",7,"Republican",1,6,5,12,11,10,9,7,12,12,5,5,2,13,11,17,50,2,1,5,NA,NA,5,NA,NA,5,NA,NA,27184,96,91,960,6,0,9,25,40,24,0.0659340659340659,0,0.0989010989010989,0.274725274725275,0.43956043956044,0.263736263736264,0.000220718069452619,0,0.000331077104178929,0.000919658622719247,0.00147145379635079,0.000882872277810477,5,4,3,2,0,5,5,2,2,5,6,4,4,2.33333333333333,5,3,3.58333333333333,2,2,2,83,6,1,2,83.3333333333333,66.6666666666667,50,33.3333333333333,0,83.3333333333333,83.3333333333333,33.3333333333333,33.3333333333333,83.3333333333333,100,66.6666666666667,66.6666666666667,38.8888888888889,83.3333333333333,50,59.7222222222222,33.3333333333333,33.3333333333333,33.3333333333333,83,71.4285714285714,0,33.3333333333333,0.263736263736264,0.000882872277810477,0.43956043956044,0.00147145379635079,0.0989010989010989,0.000331077104178929,0,0,81.3675832967628,24.4861855097973,0,32.3597571099745,39.7328184782526,40.5491274958592,41.3876970468305,1.69939024356602,0,3.04662623258276,6.02600423895865,7.96653029790853,6.18926295086926,0.193554854900146,0,0.585183954939065,0.617422191805705,0.955607804240171,0.414335440259195,5.11818029437783,0.414335440259195,9.63368775304477,1.30232128768666,2.58702314886841,0.215134296064872,0,0,"Republican",NA,NA,NA
"699","350",1,401,"Male","Other post-high school vocational training",30,"White","10468","A strong Democrat",2,"Democrat",3,NA,2,3,4,9,3,1,3,13,12,7,2,3,2,100,0,1,7,4,NA,NA,1,NA,NA,1,NA,NA,16502,91,89,678,17,15,5,76,34,10,0.191011235955056,0.168539325842697,0.0561797752808989,0.853932584269663,0.382022471910112,0.112359550561798,0.001030178160223,0.000908980729608532,0.000302993576536177,0.0046055023633499,0.00206035632044601,0.000605987153072355,4,3,2,4,6,4,6,5,0,5,4,5,3,4.66666666666667,4.66666666666667,3.66666666666667,4,3,6,6,100,7,7,5,66.6666666666667,50,33.3333333333333,66.6666666666667,100,66.6666666666667,100,83.3333333333333,0,83.3333333333333,66.6666666666667,83.3333333333333,50,77.7777777777778,77.7777777777778,61.1111111111111,66.6666666666667,50,100,100,100,85.7142857142857,85.7142857142857,83.3333333333333,0.382022471910112,0.00206035632044601,0.112359550561798,0.000605987153072355,0.168539325842697,0.000908980729608532,0.0561797752808989,0.000302993576536177,66.2715476788173,40.4788287304646,36.2241950138915,26.6862371345253,57.6953228138663,41.8889378980159,28.9443424376389,6.31115145980234,4.13700083458216,2.19472312662355,18.6036316563111,7.0557708809641,2.69780350798792,0.616356010048084,1.16614775048468,0.904911578887357,2.75056398438144,1.63049254735871,0.208640419742265,7.0557708809641,0.708862338232495,3.3304066716158,0.629485545610054,4.13700083458216,1.16614775048468,2.19472312662355,0.776921429955315,"Democrat",NA,NA,NA
"700","350",2,401,"Male","Other post-high school vocational training",30,"White","10468","A strong Democrat",2,"Democrat",3,1,2,4,5,10,2,2,1,11,6,5,1,2,2,100,0,2,7,4,NA,NA,4,NA,NA,2,NA,NA,7357,103,91,418,11,8,4,37,31,9,0.120879120879121,0.0879120879120879,0.043956043956044,0.406593406593407,0.340659340659341,0.0989010989010989,0.0014951746635857,0.00108739975533506,0.000543699877667528,0.00502922386842463,0.00421367405192334,0.00122332472475194,3,2,3,5,5,6,4,1,2,6,5,5,2.66666666666667,5.33333333333333,5.33333333333333,2.33333333333333,3.91666666666667,3,3,5,100,6,7,3,50,33.3333333333333,50,83.3333333333333,83.3333333333333,100,66.6666666666667,16.6666666666667,33.3333333333333,100,83.3333333333333,83.3333333333333,44.4444444444444,88.8888888888889,88.8888888888889,38.8888888888889,65.2777777777778,50,50,83.3333333333333,100,71.4285714285714,85.7142857142857,50,0.340659340659341,0.00421367405192334,0.0989010989010989,0.00122332472475194,0.0879120879120879,0.00108739975533506,0.043956043956044,0.000543699877667528,63.2714350798244,31.2685995449364,26.748236608665,22.6184995674714,44.3607329914113,37.8429621036873,29.6062039787719,3.03709584365593,2.31133378205774,1.38964001307032,8.46986623794418,6.41020550004054,2.49372861173699,1.31033264910779,0.706326656206918,0.960895907070952,3.3695071351943,2.73275021391739,0.574013480891438,6.41020550004054,1.97421022740127,2.49372861173699,1.08284696414139,2.31133378205774,0.706326656206918,1.38964001307032,0.960895907070952,"Democrat",NA,NA,NA
"701","351",1,402,"Female","Other post-high school vocational training",62,"White","15905","A strong Democrat",1,"Democrat",3,NA,1,6,6,11,1,1,1,1,1,1,1,3,1,100,28,4,4,2,NA,NA,1,NA,NA,2,NA,NA,26380,90,89,453,166,0,80,168,2,97,1.86516853932584,0,0.898876404494382,1.8876404494382,0.0224719101123595,1.08988764044944,0.00629264594389689,0,0.00303260045489007,0.00636846095526914,7.58150113722517e-05,0.00367702805155421,1,1,4,6,6,6,6,6,6,6,4,6,2,6,5.33333333333333,6,4.83333333333333,5,6,5,72,4,4,5.66666666666667,16.6666666666667,16.6666666666667,66.6666666666667,100,100,100,100,100,100,100,66.6666666666667,100,33.3333333333333,100,88.8888888888889,100,80.5555555555555,83.3333333333333,100,83.3333333333333,72,42.8571428571429,42.8571428571429,94.4444444444445,0.0224719101123595,7.58150113722517e-05,1.08988764044944,0.00367702805155421,0,0,0.898876404494382,0.00303260045489007,58.8122285837688,71.676037662086,0,65.4503655380301,68.1363766597127,12.9437965392162,55.3438969055584,38.0044965453758,0,25.7488872046629,31.958106111512,0.484630930707056,18.6749978150451,3.75502935321222,0,9.04473850174574,3.80012737031254,0.0600568075825768,1.26405593751913,0.484630930707056,0.0261099071680692,23.0540649574672,3.81376217750039,0,0,25.7488872046629,7.76545613328141,"Democrat",NA,NA,NA
"702","351",2,402,"Female","Other post-high school vocational training",62,"White","15905","A strong Democrat",1,"Democrat",3,1,1,5,3,9,1,1,1,5,1,2,1,3,1,100,7,3,5,2,NA,NA,1,NA,NA,3,NA,NA,24949,89,89,446,166,1,67,169,2,97,1.86516853932584,0.0112359550561798,0.752808988764045,1.89887640449438,0.0224719101123595,1.08988764044944,0.0066535732895106,4.00817668042807e-05,0.00268547837588681,0.00677381858992344,8.01635336085615e-05,0.00388793138001523,2,4,2,6,6,6,2,6,5,6,4,6,2.66666666666667,6,5.33333333333333,4.33333333333333,4.58333333333333,5,6,4,93,5,5,5.66666666666667,33.3333333333333,66.6666666666667,33.3333333333333,100,100,100,33.3333333333333,100,83.3333333333333,100,66.6666666666667,100,44.4444444444444,100,88.8888888888889,72.2222222222222,76.3888888888889,83.3333333333333,100,66.6666666666667,93,57.1428571428571,57.1428571428571,94.4444444444445,0.0224719101123595,8.01635336085615e-05,1.08988764044944,0.00388793138001523,0.0112359550561798,4.00817668042807e-05,0.752808988764045,0.00268547837588681,64.681617984088,64.4018152583618,8.43812916598802,59.2995433170372,62.6315840119732,11.9959351701112,58.9526453648015,28.015397239537,0.306493256741191,18.1297227364636,26.4227665208461,0.485926204754545,19.490401992112,5.8160513687587,0.0260489689436176,4.74104755299502,4.53442260032866,0.0520968938613058,1.82188746208589,0.485926204754545,0.0376361586774493,19.490401992112,3.43689716879678,0.306493256741191,0.0260489689436176,18.1297227364636,4.74104755299502,"Democrat",NA,NA,NA
"703","352",1,403,"Male","College Degree (such as B.A., B.S.)",64,"White","22650","A strong Democrat",2,"Democrat",3,NA,1,2,8,4,2,1,1,3,1,2,6,5,1,78,45,6,4,5,NA,NA,5,NA,NA,5,NA,NA,10133,25,25,522,231,9,6,301,22,12,9.24,0.36,0.24,12.04,0.88,0.48,0.0227968025263989,0.000888187111418139,0.000592124740945426,0.0297049245040955,0.00217112405013323,0.00118424948189085,5,1,3,5,6,6,4,6,5,1,2,6,3,5.66666666666667,3,5,4.16666666666667,2,2,2,55,2,4,2,83.3333333333333,16.6666666666667,50,83.3333333333333,100,100,66.6666666666667,100,83.3333333333333,16.6666666666667,33.3333333333333,100,50,94.4444444444445,50,83.3333333333333,69.4444444444445,33.3333333333333,33.3333333333333,33.3333333333333,55,14.2857142857143,42.8571428571429,33.3333333333333,0.88,0.00217112405013323,0.48,0.00118424948189085,0.36,0.000888187111418139,0.24,0.000592124740945426,61.4341255936287,76.2799970644544,30.0835427828312,28.9821377098915,75.8470737466575,36.9422403148968,30.9608069125258,83.9897771309376,8.16711054441508,8.63746123834384,77.391580328174,13.7664557305183,9.93255024801694,13.49313803319,1.13948308123812,1.76816655196921,17.5226365718878,1.71805519242702,0.407617442199662,13.7664557305183,0.746930504459623,12.2616163535298,1.22981581574747,8.16711054441508,1.13948308123812,8.63746123834384,1.51807813935164,"Democrat",NA,NA,NA
"704","352",2,403,"Male","College Degree (such as B.A., B.S.)",64,"White","22650","A strong Democrat",2,"Democrat",3,1,1,2,3,10,3,1,1,2,1,2,2,4,7,91,23,1,3,5,NA,NA,5,NA,NA,5,NA,NA,28879,91,84,1127,639,66,24,909,99,44,7.60714285714286,0.785714285714286,0.285714285714286,10.8214285714286,1.17857142857143,0.523809523809524,0.0221268049447696,0.00228539769382596,0.000831053706845805,0.0314761591467849,0.00342809654073895,0.00152359846255064,5,4,3,4,6,6,5,6,5,5,3,0,4,5.33333333333333,2.66666666666667,5.33333333333333,4.33333333333333,2,2,2,77,7,3,2,83.3333333333333,66.6666666666667,50,66.6666666666667,100,100,83.3333333333333,100,83.3333333333333,83.3333333333333,50,0,66.6666666666667,88.8888888888889,44.4444444444444,88.8888888888889,72.2222222222222,33.3333333333333,33.3333333333333,33.3333333333333,77,85.7142857142857,28.5714285714286,33.3333333333333,1.17857142857143,0.00342809654073895,0.523809523809524,0.00152359846255064,0.785714285714286,0.00228539769382596,0.285714285714286,0.000831053706845805,84.8605115839077,81.3073041983254,51.1864441214864,45.2369991349427,83.0906495018693,50.2846396023986,48.945346903091,57.290684909002,15.9049206067783,8.11849871212756,61.3177993822215,17.0262122585368,11.1375729174972,19.1942768858308,1.48360529070765,1.46853342826711,20.8156495972131,2.22413983102238,0.714801961081735,17.0262122585368,1.6067767845055,11.1375729174972,1.34843720450193,15.9049206067783,1.48360529070765,8.11849871212756,1.46853342826711,"Democrat",NA,NA,NA
"705","353",1,404,"Female","Completed some college, but no degree",55,"White","77523","Independent, lean toward Democrat",5,"Democrat",1,NA,2,8,7,11,1,7,4,5,9,4,7,11,9,70,15,3,4,5,NA,NA,5,NA,NA,5,NA,NA,8773,29,29,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6,0,3,2,2,3,0,4,2,1.66666666666667,3,2,2.33333333333333,2.25,2,2,2,85,5,4,2,16.6666666666667,0,66.6666666666667,100,0,50,33.3333333333333,33.3333333333333,50,0,66.6666666666667,33.3333333333333,27.7777777777778,50,33.3333333333333,38.8888888888889,37.5,33.3333333333333,33.3333333333333,33.3333333333333,85,57.1428571428571,42.8571428571429,33.3333333333333,0,0,0,0,0,0,0,0,50.4421561177098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Democrat",NA,NA,NA
"706","353",2,404,"Female","Completed some college, but no degree",55,"White","77523","Independent, lean toward Democrat",5,"Democrat",1,1,2,10,7,7,7,7,7,7,7,7,7,13,10,83,53,4,4,4,NA,NA,4,NA,NA,4,NA,NA,4067,90,25,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,3,1,0,3,0,1,3,3,3,47,4,4,3,50,0,0,0,0,0,0,0,0,0,100,50,16.6666666666667,0,50,0,16.6666666666667,50,50,50,47,42.8571428571429,42.8571428571429,50,0,0,0,0,0,0,0,0,52.7004309748967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Democrat",NA,NA,NA
