"","id","wave","person_id","gender","edu","age","ethn","state","interest_pol_1","interest_pol_2","follow_1","follow_2","party","ideo","party_imp","partisan","approve_trump","att_immigrant_1","att_immigrant_2","att_immigrant_3","att_immigrant_4","att_immigrant_5","att_assault_1","att_assault_2","att_assault_3","att_assault_4","att_gun_1","att_gun_2","att_gun_3","att_gun_4","att_gun_5","att_musl_1","att_musl_2","att_musl_3","att_musl_4","ft_dem_supporters","ft_rep_supporters","negtrait_dem_1","negtrait_dem_2","negtrait_rep_1","negtrait_rep_2","socdis_dem_1","socdis_dem_2","socdis_dem_3","socdis_dem_4","socdis_rep_1","socdis_rep_2","socdis_rep_3","socdis_rep_4","visits_u","day_range","active_days","count_domains","page_center","page_left","page_right","domain_center","domain_left","domain_right","page_center_mean","page_left_mean","page_right_mean","domain_center_mean","domain_left_mean","domain_right_mean","page_center_perc","page_left_perc","page_right_perc","domain_center_perc","domain_left_perc","domain_right_perc","att_immigrant_1_fold","att_immigrant_2_fold","att_immigrant_3_fold","att_immigrant_4_fold","att_immigrant_5_fold","att_assault_1_fold","att_assault_2_fold","att_assault_3_fold","att_assault_4_fold","att_gun_1_fold","att_gun_2_fold","att_gun_3_fold","att_gun_4_fold","att_gun_5_fold","att_musl_1_fold","att_musl_2_fold","att_musl_3_fold","att_musl_4_fold","att_immigrant_fold","att_gun_fold","att_musl_fold","att_assault_fold","att_extr","ap_ft","ap_nt_1","ap_nt_2","ap_sd_1","ap_sd_2","ap_sd_3","ap_sd_4","ap_nt","ap_sd","att_immigrant_1_fold_r","att_immigrant_2_fold_r","att_immigrant_3_fold_r","att_immigrant_4_fold_r","att_immigrant_5_fold_r","att_assault_1_fold_r","att_assault_2_fold_r","att_assault_3_fold_r","att_assault_4_fold_r","att_gun_1_fold_r","att_gun_2_fold_r","att_gun_3_fold_r","att_gun_4_fold_r","att_gun_5_fold_r","att_musl_1_fold_r","att_musl_2_fold_r","att_musl_3_fold_r","att_musl_4_fold_r","att_immigrant_fold_r","att_gun_fold_r","att_musl_fold_r","att_assault_fold_r","att_extr_r","ap_ft_r","ap_nt_1_r","ap_nt_2_r","ap_sd_1_r","ap_sd_2_r","ap_sd_3_r","ap_sd_4_r","ap_nt_r","ap_sd_r","domain_congenial_mean","domain_congenial_perc","domain_cross_mean","domain_cross_perc","page_congenial_mean","page_congenial_perc","page_cross_mean","page_cross_perc","count_domains_ln","page_center_ln","page_left_ln","page_right_ln","domain_center_ln","domain_left_ln","domain_right_ln","page_center_mean_ln","page_left_mean_ln","page_right_mean_ln","domain_center_mean_ln","domain_left_mean_ln","domain_right_mean_ln","page_center_perc_ln","page_left_perc_ln","page_right_perc_ln","domain_center_perc_ln","domain_left_perc_ln","domain_right_perc_ln","domain_congenial_mean_ln","domain_congenial_perc_ln","domain_cross_mean_ln","domain_cross_perc_ln","page_congenial_mean_ln","page_congenial_perc_ln","page_cross_mean_ln","page_cross_perc_ln"
"336","168",2,"29-deep-toads-married-quickly","Male","4 year college degree (BA, BS)","30-34","Asian or Asian American","Pennsylvania ","4 Moderately interested","7 Very interested","4 Moderately","7 Very closely","Independent, lean toward Democrat","10 - Extreme right","Democrat",1,"Somewhat approve",7,7,7,7,7,7,3,4,6,1,7,7,7,3,7,4,7,4,77,76,"Somewhat agree","Agree","Neither agree nor disagree","Somewhat agree","2","1 Very comfortable","2","2","2","3","1 Very comfortable","3",1051,14,9,98,1,0,0,1,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0.000951474785918173,0,0,0.000951474785918173,0,0,3,3,3,3,3,3,1,0,2,3,3,3,3,1,3,0,3,0,3,2.6,1.5,1.5,2.15,24,4,5,2,3,1,3,4.5,2.25,100,100,100,100,100,100,33.3333333333333,0,66.6666666666667,100,100,100,100,33.3333333333333,100,0,100,0,100,80,50,50,66.6666666666667,0,42.8571428571429,57.1428571428571,14.2857142857143,28.5714285714286,0,28.5714285714286,50,17.8571428571429,0,0,0,0,0,0,0,0,36.6426342515343,9.83776838502778,0,0,9.03332497463749,0,0,3.77533953770474,0,0,2.94933711176395,0,0,1.0510287098005,0,0,0.540749545900546,0,0,0,0,0,0,0,0,0,0
"337","169",1,"29-exciting-oysters-loitered-patiently","Male","2 year college degree (Associates Degree)","35-39","Non-Hispanic White","Oklahoma ","6","6","4 Moderately","5","Independent, lean toward Democrat","3","Democrat",1,"Somewhat disapprove",1,1,1,2,2,2,4,4,4,1,7,7,4,1,1,2,2,2,57,36,"Neither agree nor disagree","Somewhat agree","Somewhat agree","Somewhat agree","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","2","2",2119,84,47,256,57,56,2,60,58,2,1.21276595744681,1.19148936170213,0.0425531914893617,1.27659574468085,1.23404255319149,0.0425531914893617,0.0268994808872109,0.0264275601698915,0.000943841434638981,0.0283152430391694,0.0273714016045304,0.000943841434638981,3,3,3,2,2,2,0,0,0,3,3,3,0,3,3,2,2,2,2.6,2.4,2.25,0.5,1.9375,64,5,5,1,1,2,2,5,1.5,100,100,100,66.6666666666667,66.6666666666667,66.6666666666667,0,0,0,100,100,100,0,100,100,66.6666666666667,66.6666666666667,66.6666666666667,86.6666666666667,80,75,16.6666666666667,64.5833333333333,64,57.1428571428571,57.1428571428571,0,0,14.2857142857143,14.2857142857143,57.1428571428571,7.14285714285714,1.23404255319149,0.0273714016045304,0.0425531914893617,0.000943841434638981,1.19148936170213,0.0264275601698915,0.0425531914893617,0.000943841434638981,58.7429991668875,49.7886292556565,52.3981761066911,16.5101759440564,49.5641338375537,52.7814012332486,13.5735583417449,21.6413803405357,24.1820431706542,1.45627625626773,21.6185532350994,24.7065755997959,0.978790068521954,19.6583675797619,5.19514116422855,0.95473158427159,13.1055430015756,5.37819881395136,0.34791905533699,24.7065755997959,5.37819881395136,0.978790068521954,0.34791905533699,24.1820431706542,5.19514116422855,1.66409723633642,1.92428597603063
"338","169",2,"29-exciting-oysters-loitered-patiently","Male","2 year college degree (Associates Degree)","35-39","Non-Hispanic White","Oklahoma ","6","6","4 Moderately","5","Independent, lean toward Democrat","3","Democrat",1,"Somewhat disapprove",1,1,1,4,2,2,4,5,5,1,7,5,3,1,1,1,1,4,77,0,"Somewhat disagree","Neither agree nor disagree","Agree","Somewhat agree","1 Very comfortable","3","2","4 Moderate","1 Very comfortable","2","3","4 Moderate",1056,41,11,134,27,4,3,27,4,3,2.45454545454545,0.363636363636364,0.272727272727273,2.45454545454545,0.363636363636364,0.272727272727273,0.0255681818181818,0.00378787878787879,0.00284090909090909,0.0255681818181818,0.00378787878787879,0.00284090909090909,3,3,3,0,2,2,0,1,1,3,3,1,1,3,3,3,3,0,2.2,2.2,2.25,1,1.9125,100,6,5,1,2,3,4,5.5,2.5,100,100,100,0,66.6666666666667,66.6666666666667,0,33.3333333333333,33.3333333333333,100,100,33.3333333333333,33.3333333333333,100,100,100,100,0,73.3333333333333,66.6666666666667,75,33.3333333333333,58.75,76,71.4285714285714,57.1428571428571,0,14.2857142857143,28.5714285714286,42.8571428571429,64.2857142857143,21.4285714285714,0.363636363636364,0.00378787878787879,0.272727272727273,0.00284090909090909,0.363636363636364,0.00378787878787879,0.272727272727273,0.00284090909090909,43.0929728818423,47.293644267826,21.3181620031738,21.3481199828103,43.4263992793694,21.3166763167407,18.2005404378154,44.4213279588665,10.019290986271,8.89607006672035,34.7024339915593,10.0176643859756,7.65774988570759,27.9016486958386,1.40172210472279,4.23568588840203,14.3552728117344,1.35445847794112,4.23568588840203,9.84851803853106,1.35445847794112,15.3306601543711,5.22583550737556,10.019290986271,1.40172210472279,21.9515164088742,15.6339392739954
"339","170",1,"29-far-rabbits-kissed-carefully","Male","Some college","18-24","Non-Hispanic White","Indiana ","2","3","2","1 Not at all","Independent, lean toward Republican","6","Republican",1,"Somewhat approve",3,3,3,2,2,3,6,6,7,7,7,5,7,6,2,4,4,4,30,24,"Agree","Strongly agree","Agree","Strongly agree","2","2","2","2","2","2","2","2",22016,91,91,670,59,16,2,143,16,2,0.648351648351648,0.175824175824176,0.021978021978022,1.57142857142857,0.175824175824176,0.021978021978022,0.00267986918604651,0.000726744186046512,9.0843023255814e-05,0.0064952761627907,0.000726744186046512,9.0843023255814e-05,1,1,1,2,2,1,2,2,3,3,3,1,3,2,2,0,0,0,1.4,2.4,0.5,2,1.575,70,6,7,2,2,2,2,6.5,2,33.3333333333333,33.3333333333333,33.3333333333333,66.6666666666667,66.6666666666667,33.3333333333333,66.6666666666667,66.6666666666667,100,100,100,33.3333333333333,100,66.6666666666667,66.6666666666667,0,0,0,46.6666666666667,80,16.6666666666667,66.6666666666667,52.5,70,71.4285714285714,85.7142857142857,14.2857142857143,14.2857142857143,14.2857142857143,14.2857142857143,78.5714285714286,14.2857142857143,0.021978021978022,9.0843023255814e-05,0.175824175824176,0.000726744186046512,0.021978021978022,9.0843023255814e-05,0.175824175824176,0.000726744186046512,77.6347062918987,50.2043257161628,36.7186072882022,16.5101759440564,59.9202261287029,36.67433404334,13.5735583417449,13.6177893335411,4.99215167219808,0.759716291114389,24.8187180603795,4.97840753764085,0.510619298664435,1.98204078612079,0.144690677542381,0.091930363352503,3.03880591099389,0.144690677542381,0.0335008558439924,0.668216104320741,0.0180920842089663,3.80426474144916,0.267921676371296,0.670060881386832,0.0180920842089663,6.46784907829869,1.48183296260258
"340","170",2,"29-far-rabbits-kissed-carefully","Male","Some college","18-24","Non-Hispanic White","Indiana ","2","3","2","1 Not at all","Independent, lean toward Republican","6","Republican",1,"Somewhat approve",3,5,3,6,2,7,7,7,7,6,7,2,6,6,3,2,3,3,30,40,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","2","2","2","2","2","2","2","2",21801,86,87,707,79,5,0,93,6,0,0.908045977011494,0.0574712643678161,0,1.06896551724138,0.0689655172413793,0,0.00362368698683547,0.000229347277647814,0,0.00426585936424935,0.000275216733177377,0,1,1,1,2,2,3,3,3,3,2,3,2,2,2,1,2,1,1,1.4,2.2,1.25,3,1.9625,70,7,7,2,2,2,2,7,2,33.3333333333333,33.3333333333333,33.3333333333333,66.6666666666667,66.6666666666667,100,100,100,100,66.6666666666667,100,66.6666666666667,66.6666666666667,66.6666666666667,33.3333333333333,66.6666666666667,33.3333333333333,33.3333333333333,46.6666666666667,66.6666666666667,41.6666666666667,100,60.4166666666667,46,85.7142857142857,85.7142857142857,14.2857142857143,14.2857142857143,14.2857142857143,14.2857142857143,85.7142857142857,14.2857142857143,0,0,0.0689655172413793,0.000275216733177377,0,0,0.0574712643678161,0.000229347277647814,77.5573720439304,62.1936643443018,23.7331420744001,0,59.20973117234,25.7731823442249,0,23.1507040972976,1.80517064862432,0,20.3521385089594,2.15405833085012,0,3.99750312453811,0.0850219131554804,0,2.42040066746785,0.0985838863346893,0,0,0,4.23956741438537,0.506908583530994,0,0,5.08645852325234,1.26377873329161
"341","171",1,"29-full-owls-loitered-merrily","Female","2 year college degree (Associates Degree)","30-34","American Indian or Alaska Native","Oklahoma ","4 Moderately interested","3","1 Not at all","1 Not at all","Independent, lean toward Republican","5","Republican",1,"Disapprove",2,2,2,2,2,1,5,5,5,6,6,5,5,5,2,2,2,5,51,55,"Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable",12794,72,72,586,24,5,1,24,6,1,0.333333333333333,0.0694444444444444,0.0138888888888889,0.333333333333333,0.0833333333333333,0.0138888888888889,0.00187587931843051,0.00039080819133969,7.81616382679381e-05,0.00187587931843051,0.000468969829607629,7.81616382679381e-05,2,2,2,2,2,3,1,1,1,2,2,1,1,1,2,2,2,1,2,1.4,1.75,1.5,1.6625,49,4,4,1,1,1,1,4,1,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,100,33.3333333333333,33.3333333333333,33.3333333333333,66.6666666666667,66.6666666666667,33.3333333333333,33.3333333333333,33.3333333333333,66.6666666666667,66.6666666666667,66.6666666666667,33.3333333333333,66.6666666666667,46.6666666666667,58.3333333333333,50,55.4166666666667,49,42.8571428571429,42.8571428571429,0,0,0,0,42.8571428571429,0,0.0138888888888889,7.81616382679381e-05,0.0833333333333333,0.000468969829607629,0.0138888888888889,7.81616382679381e-05,0.0694444444444444,0.00039080819133969,75.0019285890234,39.4694408093149,23.2213053928766,10.4167612398049,38.809459365963,25.1886992465627,8.56396181964488,7.83870278442096,2.0693398384957,0.48201554618143,7.55975698786667,2.46025111217533,0.323971518072209,1.38796380486616,0.0778207757634678,0.0790976907878458,0.879649868086579,0.0933812827347337,0.0288244301451917,0.423961621276979,0.0155665879072099,1.88000811311541,0.172912797403022,0.425132072977824,0.0155665879072099,2.68104389568918,0.796992540641279
"342","171",2,"29-full-owls-loitered-merrily","Female","2 year college degree (Associates Degree)","30-34","American Indian or Alaska Native","Oklahoma ","4 Moderately interested","3","1 Not at all","1 Not at all","Independent, lean toward Republican","5","Republican",1,"Disapprove",1,1,1,1,1,2,5,5,5,6,6,6,7,5,3,3,5,4,38,38,"Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable",12572,85,86,552,62,1,4,62,3,4,0.720930232558139,0.0116279069767442,0.0465116279069767,0.720930232558139,0.0348837209302326,0.0465116279069767,0.00493159401845371,7.95418390073178e-05,0.000318167356029271,0.00493159401845371,0.000238625517021954,0.000318167356029271,3,3,3,3,3,2,1,1,1,2,2,2,3,1,1,1,1,0,3,2,0.75,1.25,1.75,62,4,4,1,1,1,1,4,1,100,100,100,100,100,66.6666666666667,33.3333333333333,33.3333333333333,33.3333333333333,66.6666666666667,66.6666666666667,66.6666666666667,100,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,0,100,60,25,41.6666666666667,53.3333333333333,38,42.8571428571429,42.8571428571429,0,0,0,0,42.8571428571429,0,0.0465116279069767,0.000318167356029271,0.0348837209302326,0.000238625517021954,0.0465116279069767,0.000318167356029271,0.0116279069767442,7.95418390073178e-05,72.4186854718325,58.8030954598688,9.18123263597788,24.7843997805568,53.994712013351,18.361185571317,21.1301730923486,19.4522549594104,0.373462528261064,1.67703191175454,15.1963172812168,1.10749950708019,1.44359147738826,5.43678867745694,0.0294893660980813,0.474973210405118,2.79720333143908,0.0854783097098724,0.474973210405118,1.44359147738826,0.113966548019965,2.17975472363924,0.439521006004491,1.46862330156337,0.117943393732799,1.05231140415256,0.438334452258834
"343","172",1,"29-happy-horses-listened-loudly","Female","Graduate degree","40-44","Non-Hispanic White","Nevada ","7 Very interested","6","7 Very closely","4 Moderately","Independent, lean toward Democrat","3","Democrat",1,"Strongly disapprove",1,1,1,1,1,1,2,2,1,2,7,5,7,2,1,4,5,2,77,15,"Disagree","Somewhat agree","Somewhat agree","Strongly agree","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","4 Moderate","3","4 Moderate","2",13672,90,89,334,27,38,58,30,74,81,0.303370786516854,0.426966292134831,0.651685393258427,0.337078651685393,0.831460674157303,0.910112359550562,0.00197483908718549,0.00277940315974254,0.00424224692802809,0.00219426565242832,0.00541252194265652,0.00592451726155647,3,3,3,3,3,3,2,2,3,2,3,1,3,2,3,0,1,2,3,2.2,1.5,2.5,2.3,85,5,7,4,3,4,2,6,3.25,100,100,100,100,100,100,66.6666666666667,66.6666666666667,100,66.6666666666667,100,33.3333333333333,100,66.6666666666667,100,0,33.3333333333333,66.6666666666667,100,73.3333333333333,50,83.3333333333333,76.6666666666667,85,57.1428571428571,85.7142857142857,42.8571428571429,28.5714285714286,42.8571428571429,14.2857142857143,71.4285714285714,32.1428571428571,0.831460674157303,0.00541252194265652,0.910112359550562,0.00592451726155647,0.426966292134831,0.00277940315974254,0.651685393258427,0.00424224692802809,63.9606372155805,40.8590625530817,47.4799688638219,61.2780881042,41.4030220880485,55.8874260691181,54.4458326339561,7.2194080070708,10.9586372159258,17.5355563591504,7.63346857917504,18.5992205806678,15.2002596166654,1.46111199290554,0.552796712877384,4.28413846468568,1.02878620438079,1.07508733267063,2.17848056423823,18.5992205806678,1.07508733267063,15.2002596166654,2.17848056423823,10.9586372159258,0.552796712877384,20.0380049796808,8.63479086978957
"344","172",2,"29-happy-horses-listened-loudly","Female","Graduate degree","40-44","Non-Hispanic White","Nevada ","7 Very interested","6","7 Very closely","4 Moderately","Independent, lean toward Democrat","3","Democrat",1,"Strongly disapprove",1,1,1,1,1,1,1,2,2,2,7,5,7,2,2,1,4,3,69,7,"Disagree","Agree","Neither agree nor disagree","Agree","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","2","2","2","1 Very comfortable",8138,59,57,251,12,25,13,20,43,15,0.210526315789474,0.43859649122807,0.228070175438596,0.350877192982456,0.754385964912281,0.263157894736842,0.00147456377488326,0.00307200786434013,0.00159744408945687,0.00245760629147211,0.00528385352666503,0.00184320471860408,3,3,3,3,3,3,3,2,2,2,3,1,3,2,2,3,0,1,3,2.2,1.5,2.5,2.3,93,4,6,2,2,2,1,5,1.75,100,100,100,100,100,100,100,66.6666666666667,66.6666666666667,66.6666666666667,100,33.3333333333333,100,66.6666666666667,66.6666666666667,100,0,33.3333333333333,100,66.6666666666667,50,83.3333333333333,71.6666666666667,69,42.8571428571429,71.4285714285714,14.2857142857143,14.2857142857143,14.2857142857143,0,57.1428571428571,10.7142857142857,0.754385964912281,0.00528385352666503,0.263157894736842,0.00184320471860408,0.43859649122807,0.00307200786434013,0.228070175438596,0.00159744408945687,56.07360379783,36.4040688698296,43.1558305436437,40.6399348466146,39.6772306717227,50.1208185318575,36.4010808756309,6.84600283827692,11.7479845579817,7.57848897759292,8.41895450518245,18.1558252124673,7.4180993625092,1.62842358302485,1.13721656878181,2.38320605158337,1.39567596991512,1.88797730273847,2.74951573799321,17.8492675757562,1.88797730273847,14.8508846613338,3.39225271898374,11.7479845579817,1.13721656878181,18.7003164204431,8.79642628597497
"345","173",1,"29-hard-dragonflies-whimpered-fast","Female","Some college","40-44","Non-Hispanic White","Colorado ","4 Moderately interested","5","3","4 Moderately","A strong Democrat","0 - Extreme left","Democrat",3,"Strongly disapprove",1,1,1,1,1,3,1,1,1,1,6,7,7,1,1,1,1,1,90,0,"Disagree","Disagree","Strongly agree","Strongly agree","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","7 Very uncomfortable","7 Very uncomfortable","7 Very uncomfortable","6",26565,91,91,878,21,11,4,21,15,4,0.230769230769231,0.120879120879121,0.043956043956044,0.230769230769231,0.164835164835165,0.043956043956044,0.000790513833992095,0.00041407867494824,0.000150574063617542,0.000790513833992095,0.000564652738565782,0.000150574063617542,3,3,3,3,3,1,3,3,3,3,2,3,3,3,3,3,3,3,3,2.8,3,2.5,2.825,100,7,7,7,7,7,6,7,6.75,100,100,100,100,100,33.3333333333333,100,100,100,100,66.6666666666667,100,100,100,100,100,100,100,100,93.3333333333333,100,83.3333333333333,94.1666666666667,100,85.7142857142857,85.7142857142857,85.7142857142857,85.7142857142857,85.7142857142857,71.4285714285714,85.7142857142857,82.1428571428571,0.164835164835165,0.000564652738565782,0.043956043956044,0.000150574063617542,0.120879120879121,0.00041407867494824,0.043956043956044,0.000150574063617542,82.9500085747478,37.9019644713697,32.2045325717615,24.1869705804367,37.2681933131074,35.8895828221122,19.8849035525761,5.65771531389199,3.51715316984139,1.50326717287367,5.45638150288852,4.68979762163263,1.01037352824443,0.585218629249629,0.0824536169414618,0.152371800531894,0.370894030677468,0.112428289114468,0.0555266566796354,4.68979762163263,0.112428289114468,1.01037352824443,0.0555266566796354,3.51715316984139,0.0824536169414618,1.71779409098216,0.307109268967741
"346","173",2,"29-hard-dragonflies-whimpered-fast","Female","Some college","40-44","Non-Hispanic White","Colorado ","4 Moderately interested","5","3","4 Moderately","A strong Democrat","0 - Extreme left","Democrat",3,"Strongly disapprove",1,1,1,1,1,1,1,1,1,1,6,7,7,1,1,1,1,1,90,0,"Disagree","Disagree","Strongly agree","Strongly agree","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","7 Very uncomfortable","7 Very uncomfortable","7 Very uncomfortable","7 Very uncomfortable",19573,85,84,890,18,6,2,18,11,2,0.214285714285714,0.0714285714285714,0.0238095238095238,0.214285714285714,0.130952380952381,0.0238095238095238,0.000919634189955551,0.000306544729985184,0.000102181576661728,0.000919634189955551,0.000561998671639503,0.000102181576661728,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2.8,3,3,2.95,100,7,7,7,7,7,7,7,7,100,100,100,100,100,100,100,100,100,100,66.6666666666667,100,100,100,100,100,100,100,100,86.6666666666667,100,100,93.3333333333333,76,85.7142857142857,85.7142857142857,85.7142857142857,85.7142857142857,85.7142857142857,85.7142857142857,85.7142857142857,85.7142857142857,0.130952380952381,0.000561998671639503,0.0238095238095238,0.000102181576661728,0.0714285714285714,0.000306544729985184,0.0238095238095238,0.000102181576661728,82.3386438173402,41.790126993645,25.7749786311684,16.9179848168252,38.3729096976397,32.9120808709769,14.4235870433982,6.95711171519566,2.22875599361421,0.868001195664081,5.43497281963386,3.97470617439699,0.747176675435195,1.01587275517143,0.113635591941629,0.152557298009226,0.522661965300607,0.201281627864147,0.152557298009226,3.90759402073913,0.201281627864147,1.49583256927062,0.188219656945964,2.22875599361421,0.113635591941629,2.14183817647998,0.563089803097007
"347","174",1,"29-hard-oysters-danced-jovially","Male","Some college","25-29","Non-Hispanic White","District of Columbia","6","7 Very interested","5","7 Very closely","A strong Democrat","2","Democrat",3,"Strongly disapprove",1,1,1,1,1,4,1,1,1,2,1,7,7,1,1,1,1,1,90,0,"Disagree","Neither agree nor disagree","Strongly agree","Agree","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","6","6","6","6",19993,91,91,797,134,89,7,134,110,7,1.47252747252747,0.978021978021978,0.0769230769230769,1.47252747252747,1.20879120879121,0.0769230769230769,0.00670234582103736,0.00445155804531586,0.000350122542890012,0.00670234582103736,0.0055019256739859,0.000350122542890012,3,3,3,3,3,0,3,3,3,2,3,3,3,3,3,3,3,3,3,2.8,3,2.25,2.7625,100,7,6,6,6,6,6,6.5,6,100,100,100,100,100,0,100,100,100,66.6666666666667,100,100,100,100,100,100,100,100,100,93.3333333333333,100,75,92.0833333333333,100,85.7142857142857,71.4285714285714,71.4285714285714,71.4285714285714,71.4285714285714,71.4285714285714,78.5714285714286,71.4285714285714,1.20879120879121,0.0055019256739859,0.0769230769230769,0.000350122542890012,0.978021978021978,0.00445155804531586,0.0769230769230769,0.000350122542890012,81.0469205550684,60.1478475886619,58.3177911762768,31.2502837194146,59.1420957347693,60.9621877408113,25.6918854589346,24.6658203937516,21.0233223877452,2.58974555450518,23.7880696859337,24.3571805246048,1.74061564063744,4.94715769452749,0.884634621690481,0.354267391905215,3.13536030128268,1.09279693435264,0.129100553871798,24.3571805246048,1.09279693435264,1.74061564063744,0.129100553871798,21.0233223877452,0.884634621690481,2.95932066564869,0.71403500757573
"348","174",2,"29-hard-oysters-danced-jovially","Male","Some college","25-29","Non-Hispanic White","District of Columbia","6","7 Very interested","5","7 Very closely","A strong Democrat","2","Democrat",3,"Strongly disapprove",1,1,1,1,1,1,1,1,1,2,1,7,7,1,1,1,1,4,90,0,"Strongly disagree","Disagree","Agree","Strongly agree","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","7 Very uncomfortable","7 Very uncomfortable","7 Very uncomfortable","7 Very uncomfortable",14914,87,88,844,68,76,7,68,82,7,0.772727272727273,0.863636363636364,0.0795454545454545,0.772727272727273,0.931818181818182,0.0795454545454545,0.00455947431943141,0.00509588306289393,0.000469357650529704,0.00455947431943141,0.00549818962049081,0.000469357650529704,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,0,3,2.8,2.25,3,2.7625,100,6,7,7,7,7,7,6.5,7,100,100,100,100,100,100,100,100,100,66.6666666666667,100,100,100,100,100,100,100,0,100,86.6666666666667,75,100,87.0833333333333,76,71.4285714285714,85.7142857142857,85.7142857142857,85.7142857142857,85.7142857142857,85.7142857142857,78.5714285714286,85.7142857142857,0.931818181818182,0.00549818962049081,0.0795454545454545,0.000469357650529704,0.863636363636364,0.00509588306289393,0.0795454545454545,0.000469357650529704,81.2362326364169,60.0942487800613,57.536825110135,32.0221799742155,55.1802865335981,58.526641011712,27.3008106567231,20.5148421215406,20.1102893247402,2.82343706128477,16.0264221553494,21.2675890144484,2.43041867602185,5.02748051537775,1.88452680926362,0.700623302295853,2.58661612224694,1.96435229262049,0.700623302295853,20.9084898410142,1.96435229262049,4.86564895837996,0.864403600006723,20.1102893247402,1.88452680926362,6.96697806057922,2.58600435694061
"349","175",1,"29-interesting-peafowl-engaged-loudly","Female","4 year college degree (BA, BS)","30-34","Non-Hispanic White","Utah ","5","5","4 Moderately","4 Moderately","Independent (lean toward neither party)","6","Republican",0,"Somewhat disapprove",1,1,1,1,1,1,6,6,6,6,6,2,4,7,2,2,2,2,40,62,"Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable",10168,90,87,509,4,0,1,4,1,1,0.0459770114942529,0,0.0114942528735632,0.0459770114942529,0.0114942528735632,0.0114942528735632,0.0003933910306845,0,9.83477576711251e-05,0.0003933910306845,9.83477576711251e-05,9.83477576711251e-05,3,3,3,3,3,3,2,2,2,2,2,2,0,3,2,2,2,2,3,1.8,2,2.25,2.2625,60,4,5,1,1,1,1,4.5,1,100,100,100,100,100,100,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,0,100,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,100,60,66.6666666666667,75,75.4166666666667,60,42.8571428571429,57.1428571428571,0,0,0,0,50,0,0.0114942528735632,9.83477576711251e-05,0.0114942528735632,9.83477576711251e-05,0.0114942528735632,9.83477576711251e-05,0,0,72.2339182571553,19.7347204046574,0,10.4167612398049,19.4047296829815,8.97239570552805,8.56396181964488,1.22482630285762,0,0.399382324773708,1.18123999041696,0.351280740345036,0.268432209444639,0.291285799931593,0,0.0995245518104993,0.184608211386339,0.0195866360857385,0.0362682963664226,0.351280740345036,0.0195866360857385,0.268432209444639,0.0362682963664226,0.35225053836301,0.0195866360857385,0,0
