"person_id","visits_u_w1","day_range_w1","active_days_w1","count_domains_w1","page_center_w1","page_left_w1","page_right_w1","domain_center_w1","domain_left_w1","domain_right_w1","page_center_mean_w1","page_left_mean_w1","page_right_mean_w1","domain_center_mean_w1","domain_left_mean_w1","domain_right_mean_w1","page_center_perc_w1","page_left_perc_w1","page_right_perc_w1","domain_center_perc_w1","domain_left_perc_w1","domain_right_perc_w1"
379,25908,88,80,895,90,9,0,313,53,3,1.125,0.1125,0,3.9125,0.6625,0.0375,0.00347383047707272,0.000347383047707272,0,0.0120812104369307,0.00204570016983171,0.000115794349235757
380,19599,90,90,447,3,0,0,25,0,0,0.0333333333333333,0,0,0.277777777777778,0,0,0.000153069034134395,0,0,0.00127557528445329,0,0
381,68138,91,91,695,357,31,2,565,79,12,3.92307692307692,0.340659340659341,0.021978021978022,6.20879120879121,0.868131868131868,0.131868131868132,0.00523936716663242,0.000454959053685168,2.93521970119463e-05,0.00829199565587484,0.00115941178197188,0.000176113182071678
382,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
383,12019,90,66,295,4,1,2,6,1,2,0.0606060606060606,0.0151515151515152,0.0303030303030303,0.0909090909090909,0.0151515151515152,0.0303030303030303,0.000332806389882686,8.32015974706714e-05,0.000166403194941343,0.000499209584824029,8.32015974706714e-05,0.000166403194941343
384,6106,49,47,411,13,3,5,30,11,10,0.276595744680851,0.0638297872340425,0.106382978723404,0.638297872340426,0.234042553191489,0.212765957446809,0.00212905339010809,0.000491320013101867,0.000818866688503112,0.00491320013101867,0.00180150671470685,0.00163773337700622
385,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,13183,90,86,511,149,1,1,228,4,8,1.73255813953488,0.0116279069767442,0.0116279069767442,2.65116279069767,0.0465116279069767,0.0930232558139535,0.0113024349541076,7.58552681483729e-05,7.58552681483729e-05,0.017295001137829,0.000303421072593492,0.000606842145186983
387,21797,91,85,281,308,7,17,393,22,22,3.62352941176471,0.0823529411764706,0.2,4.62352941176471,0.258823529411765,0.258823529411765,0.0141303849153553,0.000321145111712621,0.000779923842730651,0.0180300041290086,0.00100931320823967,0.00100931320823967
388,13712,90,89,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,20463,52,52,648,750,23,2,1198,123,7,14.4230769230769,0.442307692307692,0.0384615384615385,23.0384615384615,2.36538461538462,0.134615384615385,0.0366515173728192,0.00112397986609979,9.77373796608513e-05,0.0585446904168499,0.00601084884914235,0.00034208082881298
390,10988,90,38,443,100,35,0,195,106,52,2.63157894736842,0.921052631578947,0,5.13157894736842,2.78947368421053,1.36842105263158,0.00910083727702949,0.00318529304696032,0,0.0177466326902075,0.00964688751365126,0.00473243538405533
391,11868,90,78,396,3,0,1,5,0,2,0.0384615384615385,0,0.0128205128205128,0.0641025641025641,0,0.0256410256410256,0.000252780586450961,0,8.42601954836535e-05,0.000421300977418268,0,0.000168520390967307
392,12994,88,74,253,33,6,1,95,12,1,0.445945945945946,0.0810810810810811,0.0135135135135135,1.28378378378378,0.162162162162162,0.0135135135135135,0.00253963367708173,0.000461751577651224,7.69585962752039e-05,0.00731106664614437,0.000923503155302447,7.69585962752039e-05
393,8044,27,27,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,16767,62,53,612,1,1,1,8,5,3,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.150943396226415,0.0943396226415094,0.0566037735849057,5.9640961412298e-05,5.9640961412298e-05,5.9640961412298e-05,0.000477127691298384,0.00029820480706149,0.000178922884236894
395,23755,89,81,286,1,0,0,4,0,0,0.0123456790123457,0,0,0.0493827160493827,0,0,4.20964007577352e-05,0,0,0.000168385603030941,0,0
396,24464,90,90,442,7,8,3,27,11,5,0.0777777777777778,0.0888888888888889,0.0333333333333333,0.3,0.122222222222222,0.0555555555555556,0.000286134728580772,0.000327011118378025,0.000122629169391759,0.00110366252452583,0.000449640287769784,0.000204381948986266
397,13971,52,50,673,1,0,0,6,1,4,0.02,0,0,0.12,0.02,0.08,7.15768377353089e-05,0,0,0.000429461026411853,7.15768377353089e-05,0.000286307350941235
398,1120,89,15,71,0,1,0,5,3,0,0,0.0666666666666667,0,0.333333333333333,0.2,0,0,0.000892857142857143,0,0.00446428571428571,0.00267857142857143,0
399,10399,90,90,322,12,11,0,100,42,0,0.133333333333333,0.122222222222222,0,1.11111111111111,0.466666666666667,0,0.0011539571112607,0.00105779401865564,0,0.00961630926050582,0.00403884988941244,0
400,22757,90,88,749,0,0,4,10,3,14,0,0,0.0454545454545455,0.113636363636364,0.0340909090909091,0.159090909090909,0,0,0.000175770092718724,0.00043942523179681,0.000131827569539043,0.000615195324515534
401,16502,91,89,678,17,15,5,76,34,10,0.191011235955056,0.168539325842697,0.0561797752808989,0.853932584269663,0.382022471910112,0.112359550561798,0.001030178160223,0.000908980729608532,0.000302993576536177,0.0046055023633499,0.00206035632044601,0.000605987153072355
402,26380,90,89,453,2,0,80,4,2,97,0.0224719101123595,0,0.898876404494382,0.0449438202247191,0.0224719101123595,1.08988764044944,7.58150113722517e-05,0,0.00303260045489007,0.000151630022744503,7.58150113722517e-05,0.00367702805155421
403,10133,25,25,522,231,9,6,301,22,12,9.24,0.36,0.24,12.04,0.88,0.48,0.0227968025263989,0.000888187111418139,0.000592124740945426,0.0297049245040955,0.00217112405013323,0.00118424948189085
404,8773,29,29,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,35600,91,86,566,8,3,8,10,11,8,0.0930232558139535,0.0348837209302326,0.0930232558139535,0.116279069767442,0.127906976744186,0.0930232558139535,0.000224719101123596,8.42696629213483e-05,0.000224719101123596,0.000280898876404494,0.000308988764044944,0.000224719101123596
406,39177,90,90,1037,315,21,264,527,93,2017,3.5,0.233333333333333,2.93333333333333,5.85555555555556,1.03333333333333,22.4111111111111,0.00804043188605559,0.000536028792403706,0.00673864767593231,0.013451770171274,0.0023738417949307,0.0514842892513465
407,38207,57,57,906,218,44,1,484,261,2,3.82456140350877,0.771929824561403,0.0175438596491228,8.49122807017544,4.57894736842105,0.0350877192982456,0.00570576072447457,0.0011516214306279,2.61732143324522e-05,0.0126678357369069,0.00683120894077002,5.23464286649043e-05
408,15752,89,83,742,3,2,4,18,5,5,0.036144578313253,0.0240963855421687,0.0481927710843374,0.216867469879518,0.0602409638554217,0.0602409638554217,0.000190452006094464,0.000126968004062976,0.000253936008125952,0.00114271203656679,0.00031742001015744,0.00031742001015744
409,6568,91,80,308,6,2,0,8,2,0,0.075,0.025,0,0.1,0.025,0,0.000913520097442144,0.000304506699147381,0,0.00121802679658952,0.000304506699147381,0
410,13507,90,90,420,193,0,0,268,0,0,2.14444444444444,0,0,2.97777777777778,0,0,0.0142888872436514,0,0,0.0198415636336714,0,0
411,27765,27,20,253,32,18,3,44,21,3,1.6,0.9,0.15,2.2,1.05,0.15,0.00115253016387538,0.000648298217179903,0.000108049702863317,0.00158472897532865,0.00075634792004322,0.000108049702863317
412,3080,91,70,270,4,0,0,17,0,0,0.0571428571428571,0,0,0.242857142857143,0,0,0.0012987012987013,0,0,0.00551948051948052,0,0
413,730,90,31,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,2404,87,22,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,9573,91,55,356,1,0,0,4,0,0,0.0181818181818182,0,0,0.0727272727272727,0,0,0.000104460461715241,0,0,0.000417841846860963,0,0
416,13635,33,27,570,208,18,15,363,88,28,7.7037037037037,0.666666666666667,0.555555555555556,13.4444444444444,3.25925925925926,1.03703703703704,0.0152548588192153,0.00132013201320132,0.0011001100110011,0.0266226622662266,0.00645397873120645,0.00205353868720205
417,36041,79,72,643,42,8,33,46,8,37,0.583333333333333,0.111111111111111,0.458333333333333,0.638888888888889,0.111111111111111,0.513888888888889,0.00116533947448739,0.000221969423711884,0.00091562387281152,0.00127632418634333,0.000221969423711884,0.00102660858466746
418,10386,74,71,512,0,0,1,1,3,5,0,0,0.0140845070422535,0.0140845070422535,0.0422535211267606,0.0704225352112676,0,0,9.62834585018294e-05,9.62834585018294e-05,0.000288850375505488,0.000481417292509147
419,42092,91,81,1623,494,187,35,1233,432,56,6.09876543209877,2.30864197530864,0.432098765432099,15.2222222222222,5.33333333333333,0.691358024691358,0.0117361969020241,0.00444264943457189,0.000831511926256771,0.0292929772878457,0.0102632329183693,0.00133041908201083
420,2005,89,59,136,1,0,0,15,0,13,0.0169491525423729,0,0,0.254237288135593,0,0.220338983050847,0.000498753117206983,0,0,0.00748129675810474,0,0.00648379052369077
421,29025,90,90,1073,320,4,4,525,47,65,3.55555555555556,0.0444444444444444,0.0444444444444444,5.83333333333333,0.522222222222222,0.722222222222222,0.0110249784668389,0.000137812230835487,0.000137812230835487,0.0180878552971576,0.00161929371231697,0.00223944875107666
422,6522,54,22,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,13682,90,89,473,231,22,3,812,50,8,2.59550561797753,0.247191011235955,0.0337078651685393,9.12359550561798,0.561797752808989,0.0898876404494382,0.0168834965648297,0.00160795205379331,0.000219266189153633,0.0593480485309165,0.00365443648589388,0.00058470983774302
425,8535,89,57,437,0,4,0,1,5,0,0,0.0701754385964912,0,0.0175438596491228,0.087719298245614,0,0,0.000468658465143527,0,0.000117164616285882,0.000585823081429408,0
426,5808,90,67,286,1,2,0,5,4,0,0.0149253731343284,0.0298507462686567,0,0.0746268656716418,0.0597014925373134,0,0.000172176308539945,0.00034435261707989,0,0.000860881542699725,0.00068870523415978,0
427,411,76,5,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,14594,90,90,472,1,7,0,3,26,0,0.0111111111111111,0.0777777777777778,0,0.0333333333333333,0.288888888888889,0,6.85213101274496e-05,0.000479649170892147,0,0.000205563930382349,0.00178155406331369,0
429,68205,91,91,809,275,50,2,538,234,2,3.02197802197802,0.549450549450549,0.021978021978022,5.91208791208791,2.57142857142857,0.021978021978022,0.00403196246609486,0.00073308408474452,2.93233633897808e-05,0.00788798475185104,0.00343083351660435,2.93233633897808e-05
430,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
431,193,91,23,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,288,88,16,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,19490,90,90,744,47,3,5,75,14,15,0.522222222222222,0.0333333333333333,0.0555555555555556,0.833333333333333,0.155555555555556,0.166666666666667,0.00241149307337096,0.000153925089789636,0.00025654181631606,0.00384812724474089,0.000718317085684967,0.000769625448948179
434,2153,83,20,161,1,0,0,8,0,0,0.05,0,0,0.4,0,0,0.000464468183929401,0,0,0.00371574547143521,0,0
435,17047,35,34,411,176,57,0,395,151,0,5.17647058823529,1.67647058823529,0,11.6176470588235,4.44117647058824,0,0.0103243972546489,0.00334369683815334,0,0.0231712324749223,0.00885786355370446,0
436,8103,91,85,398,20,2,0,40,2,0,0.235294117647059,0.0235294117647059,0,0.470588235294118,0.0235294117647059,0,0.00246822164630384,0.000246822164630384,0,0.00493644329260768,0.000246822164630384,0
437,1095,55,6,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,8847,80,36,312,43,1,20,97,1,77,1.19444444444444,0.0277777777777778,0.555555555555556,2.69444444444444,0.0277777777777778,2.13888888888889,0.00486040465694586,0.000113032666440601,0.00226065332881203,0.0109641686447383,0.000113032666440601,0.0087035153159263
439,12708,90,71,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,3363,9,9,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,12375,90,86,513,42,53,6,142,66,12,0.488372093023256,0.616279069767442,0.0697674418604651,1.65116279069767,0.767441860465116,0.13953488372093,0.00339393939393939,0.00428282828282828,0.000484848484848485,0.0114747474747475,0.00533333333333333,0.00096969696969697
442,29286,91,91,1129,11,15,6,53,27,19,0.120879120879121,0.164835164835165,0.0659340659340659,0.582417582417582,0.296703296703297,0.208791208791209,0.000375606091647886,0.00051219012497439,0.000204876049989756,0.00180973844157618,0.000921942224953903,0.000648774158300895
443,18428,45,45,482,75,46,0,164,205,0,1.66666666666667,1.02222222222222,0,3.64444444444444,4.55555555555556,0,0.00406989364011287,0.00249620143260256,0,0.00889950075971348,0.0111243759496419,0
444,34414,89,84,789,30,4,1,65,11,4,0.357142857142857,0.0476190476190476,0.0119047619047619,0.773809523809524,0.130952380952381,0.0476190476190476,0.000871738246062649,0.000116231766141687,2.90579415354216e-05,0.00188876619980241,0.000319637356889638,0.000116231766141687
445,769,67,66,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,11307,41,41,450,2,0,1,4,0,1,0.0487804878048781,0,0.024390243902439,0.0975609756097561,0,0.024390243902439,0.000176881577783674,0,8.84407888918369e-05,0.000353763155567348,0,8.84407888918369e-05
447,24822,63,63,625,12,10,0,89,68,2,0.19047619047619,0.158730158730159,0,1.41269841269841,1.07936507936508,0.0317460317460317,0.00048344210780759,0.000402868423172992,0,0.00358552896623963,0.00273950527757634,8.05736846345983e-05
448,30709,90,87,708,71,61,0,151,150,0,0.816091954022989,0.701149425287356,0,1.73563218390805,1.72413793103448,0,0.00231202579048487,0.00198638835520531,0,0.00491712527272135,0.0048845615291934,0
449,4345,44,44,250,207,12,0,361,56,0,4.70454545454545,0.272727272727273,0,8.20454545454546,1.27272727272727,0,0.0476409666283084,0.00276179516685846,0,0.083084004602992,0.0128883774453395,0
450,22769,91,56,678,64,13,0,378,81,1,1.14285714285714,0.232142857142857,0,6.75,1.44642857142857,0.0178571428571429,0.00281083929904695,0.000570951732618912,0,0.016601519609996,0.0035574684878563,4.39193640476086e-05
451,2471,90,84,127,40,0,0,97,0,0,0.476190476190476,0,0,1.1547619047619,0,0,0.0161877782274383,0,0,0.0392553622015378,0,0
452,10845,84,62,376,5,1,4,7,3,5,0.0806451612903226,0.0161290322580645,0.0645161290322581,0.112903225806452,0.0483870967741935,0.0806451612903226,0.000461041954817888,9.22083909635777e-05,0.000368833563854311,0.000645458736745044,0.000276625172890733,0.000461041954817888
453,8480,90,86,389,1,3,0,6,8,2,0.0116279069767442,0.0348837209302326,0,0.0697674418604651,0.0930232558139535,0.0232558139534884,0.000117924528301887,0.00035377358490566,0,0.000707547169811321,0.000943396226415094,0.000235849056603774
454,31643,91,91,858,1,2,8,6,4,15,0.010989010989011,0.021978021978022,0.0879120879120879,0.0659340659340659,0.043956043956044,0.164835164835165,3.16025661283696e-05,6.32051322567393e-05,0.000252820529026957,0.000189615396770218,0.000126410264513479,0.000474038491925544
455,8192,86,73,461,84,0,0,126,0,0,1.15068493150685,0,0,1.72602739726027,0,0,0.01025390625,0,0,0.015380859375,0,0
456,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
457,9993,35,25,244,0,4,0,0,5,0,0,0.16,0,0,0.2,0,0,0.000400280196137296,0,0,0.00050035024517162,0
458,2529,87,47,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,16684,91,91,570,67,20,1,97,169,5,0.736263736263736,0.21978021978022,0.010989010989011,1.06593406593407,1.85714285714286,0.0549450549450549,0.00401582354351474,0.00119875329657157,5.99376648285783e-05,0.00581395348837209,0.0101294653560297,0.000299688324142891
460,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
461,28877,90,89,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,1240,91,52,85,10,0,1,10,0,1,0.192307692307692,0,0.0192307692307692,0.192307692307692,0,0.0192307692307692,0.00806451612903226,0,0.000806451612903226,0.00806451612903226,0,0.000806451612903226
463,7001,85,84,502,3,2,3,32,6,4,0.0357142857142857,0.0238095238095238,0.0357142857142857,0.380952380952381,0.0714285714285714,0.0476190476190476,0.000428510212826739,0.000285673475217826,0.000428510212826739,0.00457077560348522,0.000857020425653478,0.000571346950435652
464,21366,91,91,507,3,0,6,4,0,7,0.032967032967033,0,0.0659340659340659,0.043956043956044,0,0.0769230769230769,0.0001404099971918,0,0.0002808199943836,0.000187213329589067,0,0.000327623326780867
465,1970,66,29,216,6,7,0,12,31,0,0.206896551724138,0.241379310344828,0,0.413793103448276,1.06896551724138,0,0.00304568527918782,0.00355329949238579,0,0.00609137055837563,0.0157360406091371,0
466,26696,92,81,560,2,0,2,5,1,2,0.0246913580246914,0,0.0246913580246914,0.0617283950617284,0.0123456790123457,0.0246913580246914,7.49175906502847e-05,0,7.49175906502847e-05,0.000187293976625712,3.74587953251423e-05,7.49175906502847e-05
467,26699,91,91,565,666,523,8,777,689,11,7.31868131868132,5.74725274725275,0.0879120879120879,8.53846153846154,7.57142857142857,0.120879120879121,0.0249447544851867,0.0195887486422712,0.000299636690512753,0.0291022135660512,0.0258062099704109,0.000412000449455036
468,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,31752,91,80,579,7,7,64,20,20,85,0.0875,0.0875,0.8,0.25,0.25,1.0625,0.000220458553791887,0.000220458553791887,0.00201562106324011,0.000629881582262535,0.000629881582262535,0.00267699672461577
470,802,87,56,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,4635,89,24,239,85,6,0,124,19,6,3.54166666666667,0.25,0,5.16666666666667,0.791666666666667,0.25,0.0183387270765912,0.00129449838187702,0,0.0267529665587918,0.00409924487594391,0.00129449838187702
472,29744,91,91,603,6,7,5,19,19,8,0.0659340659340659,0.0769230769230769,0.0549450549450549,0.208791208791209,0.208791208791209,0.0879120879120879,0.000201721355567509,0.000235341581495428,0.000168101129639591,0.000638784292630446,0.000638784292630446,0.000268961807423346
473,9172,91,91,569,45,62,7,55,78,10,0.494505494505495,0.681318681318681,0.0769230769230769,0.604395604395604,0.857142857142857,0.10989010989011,0.00490623637156563,0.00675970344526821,0.000763192324465765,0.00599651112080244,0.0085041430440471,0.00109027474923681
475,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,1287,90,68,151,1,0,0,3,0,0,0.0147058823529412,0,0,0.0441176470588235,0,0,0.000777000777000777,0,0,0.00233100233100233,0,0
477,3340,50,20,170,0,7,1,3,306,1,0,0.35,0.05,0.15,15.3,0.05,0,0.00209580838323353,0.00029940119760479,0.000898203592814371,0.0916167664670659,0.00029940119760479
478,10787,90,90,473,2,1,1,6,4,1,0.0222222222222222,0.0111111111111111,0.0111111111111111,0.0666666666666667,0.0444444444444444,0.0111111111111111,0.000185408361917122,9.27041809585612e-05,9.27041809585612e-05,0.000556225085751367,0.000370816723834245,9.27041809585612e-05
479,13442,85,39,245,10,4,0,13,9,1,0.256410256410256,0.102564102564103,0,0.333333333333333,0.230769230769231,0.0256410256410256,0.00074393691414968,0.000297574765659872,0,0.000967117988394584,0.000669543222734712,7.4393691414968e-05
480,5401,28,25,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,21141,90,90,1154,1,0,0,42,3,0,0.0111111111111111,0,0,0.466666666666667,0.0333333333333333,0,4.73014521545811e-05,0,0,0.00198666099049241,0.000141904356463743,0
482,7015,28,14,229,74,17,1,118,87,2,5.28571428571429,1.21428571428571,0.0714285714285714,8.42857142857143,6.21428571428571,0.142857142857143,0.0105488239486814,0.00242337847469708,0.000142551674982181,0.0168210976478974,0.0124019957234498,0.000285103349964362
483,29056,90,90,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,2414,47,21,196,19,0,0,41,9,4,0.904761904761905,0,0,1.95238095238095,0.428571428571429,0.19047619047619,0.00787075393537697,0,0,0.0169842584921292,0.00372825186412593,0.00165700082850041
485,5129,90,69,479,0,0,4,7,11,10,0,0,0.0579710144927536,0.101449275362319,0.159420289855072,0.144927536231884,0,0,0.000779879118736596,0.00136478845778904,0.00214466757652564,0.00194969779684149
486,7339,90,54,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,5228,45,15,223,1,5,0,2,38,0,0.0666666666666667,0.333333333333333,0,0.133333333333333,2.53333333333333,0,0.000191277735271614,0.000956388676358072,0,0.000382555470543229,0.00726855394032135,0
488,17837,87,77,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,49859,91,74,858,282,171,17,476,267,19,3.81081081081081,2.31081081081081,0.22972972972973,6.43243243243243,3.60810810810811,0.256756756756757,0.00565594977837502,0.00342967167412102,0.000340961511462324,0.00954692232094507,0.00535510138590826,0.000381074630457891
490,14835,91,86,262,0,1,0,1,1,1,0,0.0116279069767442,0,0.0116279069767442,0.0116279069767442,0.0116279069767442,0,6.74081563869228e-05,0,6.74081563869228e-05,6.74081563869228e-05,6.74081563869228e-05
491,22896,90,71,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,15341,88,57,400,61,32,2,162,97,11,1.07017543859649,0.56140350877193,0.0350877192982456,2.84210526315789,1.70175438596491,0.192982456140351,0.00397627273319862,0.00208591356495665,0.000130369597809791,0.0105599374225931,0.00632292549377485,0.000717032787953849
493,65775,78,62,1260,301,115,3,618,595,8,4.85483870967742,1.85483870967742,0.0483870967741935,9.96774193548387,9.59677419354839,0.129032258064516,0.00457620676548841,0.00174838464462182,4.56100342075257e-05,0.00939566704675029,0.00904599011782592,0.000121626757886735
494,35709,91,90,1064,38,8,9,63,16,17,0.422222222222222,0.0888888888888889,0.1,0.7,0.177777777777778,0.188888888888889,0.00106415749530931,0.000224033156907222,0.000252037301520625,0.00176426111064438,0.000448066313814445,0.000476070458427847
495,3289,56,32,196,3,0,1,3,0,3,0.09375,0,0.03125,0.09375,0,0.09375,0.000912131346913956,0,0.000304043782304652,0.000912131346913956,0,0.000912131346913956
496,18876,91,91,1003,73,20,1,147,59,16,0.802197802197802,0.21978021978022,0.010989010989011,1.61538461538462,0.648351648351648,0.175824175824176,0.00386734477643569,0.00105954651409197,5.29773257045984e-05,0.00778766687857597,0.00312566221657131,0.000847637211273575
497,9118,89,86,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,25589,91,91,855,7,13,21,91,28,108,0.0769230769230769,0.142857142857143,0.230769230769231,1,0.307692307692308,1.18681318681319,0.000273555043182618,0.000508030794482004,0.000820665129547853,0.00355621556137403,0.00109422017273047,0.00422056352338896
499,10997,89,70,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,26612,87,56,252,36,68,0,69,220,0,0.642857142857143,1.21428571428571,0,1.23214285714286,3.92857142857143,0,0.00135277318502931,0.0025552382383887,0,0.00259281527130618,0.00826694724184578,0
501,5419,37,37,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,17010,91,78,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,2974,86,25,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,5246,71,34,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,27878,91,86,1096,195,24,60,307,36,99,2.26744186046512,0.27906976744186,0.697674418604651,3.56976744186047,0.418604651162791,1.15116279069767,0.00699476289547313,0.000860893894827463,0.00215223473706866,0.0110122677380013,0.00129134084224119,0.00355118731616328
506,3923,90,86,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,19843,83,60,543,5,11,0,42,19,2,0.0833333333333333,0.183333333333333,0,0.7,0.316666666666667,0.0333333333333333,0.000251978027516001,0.000554351660535201,0,0.00211661543113441,0.000957516504560802,0.0001007912110064
508,16631,90,90,784,4,0,1,16,4,12,0.0444444444444444,0,0.0111111111111111,0.177777777777778,0.0444444444444444,0.133333333333333,0.000240514701461127,0,6.01286753652817e-05,0.000962058805844507,0.000240514701461127,0.00072154410438338
509,7156,60,43,343,0,0,1,16,0,1,0,0,0.0232558139534884,0.372093023255814,0,0.0232558139534884,0,0,0.000139742873113471,0.00223588596981554,0,0.000139742873113471
510,33965,92,84,1130,108,17,2,142,43,5,1.28571428571429,0.202380952380952,0.0238095238095238,1.69047619047619,0.511904761904762,0.0595238095238095,0.00317974385396732,0.000500515236272634,5.88841454438392e-05,0.00418077432651259,0.00126600912704254,0.000147210363609598
511,14821,90,50,622,15,20,1,54,57,10,0.3,0.4,0.02,1.08,1.14,0.2,0.00101207745766143,0.00134943661021524,6.74718305107618e-05,0.00364347884758113,0.00384589433911342,0.000674718305107618
512,6740,22,22,340,0,0,1,0,4,1,0,0,0.0454545454545455,0,0.181818181818182,0.0454545454545455,0,0,0.000148367952522255,0,0.000593471810089021,0.000148367952522255
513,41687,80,72,859,40,26,1,100,130,3,0.555555555555556,0.361111111111111,0.0138888888888889,1.38888888888889,1.80555555555556,0.0416666666666667,0.000959531748506729,0.000623695636529374,2.39882937126682e-05,0.00239882937126682,0.00311847818264687,7.19648811380047e-05
514,14487,91,91,413,0,1,0,2,2,0,0,0.010989010989011,0,0.021978021978022,0.021978021978022,0,0,6.90274038793401e-05,0,0.00013805480775868,0.00013805480775868,0
515,5940,35,28,203,1,0,0,7,0,0,0.0357142857142857,0,0,0.25,0,0,0.000168350168350168,0,0,0.00117845117845118,0,0
516,5398,23,15,373,4,0,2,91,0,2,0.266666666666667,0,0.133333333333333,6.06666666666667,0,0.133333333333333,0.000741015190811412,0,0.000370507595405706,0.0168580955909596,0,0.000370507595405706
517,4165,90,53,310,68,16,27,146,71,31,1.28301886792453,0.30188679245283,0.509433962264151,2.75471698113208,1.33962264150943,0.584905660377358,0.0163265306122449,0.00384153661464586,0.00648259303721489,0.0350540216086435,0.017046818727491,0.00744297719087635
518,6573,87,55,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,8055,90,83,735,3,0,2,20,1,4,0.036144578313253,0,0.0240963855421687,0.240963855421687,0.0120481927710843,0.0481927710843374,0.00037243947858473,0,0.000248292985723153,0.00248292985723153,0.000124146492861577,0.000496585971446307
520,11295,75,71,452,6,0,0,45,2,1,0.0845070422535211,0,0,0.633802816901408,0.028169014084507,0.0140845070422535,0.000531208499335989,0,0,0.00398406374501992,0.000177069499778663,8.85347498893316e-05
521,6450,90,75,225,14,21,0,91,35,0,0.186666666666667,0.28,0,1.21333333333333,0.466666666666667,0,0.00217054263565891,0.00325581395348837,0,0.0141085271317829,0.00542635658914729,0
522,26625,91,91,950,68,8,7,111,11,12,0.747252747252747,0.0879120879120879,0.0769230769230769,1.21978021978022,0.120879120879121,0.131868131868132,0.00255399061032864,0.000300469483568075,0.000262910798122066,0.00416901408450704,0.000413145539906103,0.000450704225352113
523,1749,35,11,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,1796,69,37,181,2,6,0,2,11,0,0.0540540540540541,0.162162162162162,0,0.0540540540540541,0.297297297297297,0,0.00111358574610245,0.00334075723830735,0,0.00111358574610245,0.00612472160356347,0
525,11611,59,40,445,32,6,4,76,15,11,0.8,0.15,0.1,1.9,0.375,0.275,0.00275600723451899,0.000516751356472311,0.000344500904314874,0.0065455171819826,0.00129187839118078,0.000947377486865903
526,3648,17,16,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,23177,90,90,967,80,14,0,118,24,2,0.888888888888889,0.155555555555556,0,1.31111111111111,0.266666666666667,0.0222222222222222,0.00345169780385727,0.000604047115675023,0,0.00509125426068948,0.00103550934115718,8.62924450964318e-05
