"person_id","visits_u_w1","day_range_w1","active_days_w1","count_domains_w1","visits_u_w2","day_range_w2","active_days_w2","count_domains_w2","page_center_w1","page_left_w1","page_right_w1","page_center_w2","page_left_w2","page_right_w2","domain_center_w1","domain_left_w1","domain_right_w1","domain_center_w2","domain_left_w2","domain_right_w2","page_center_mean_w1","page_left_mean_w1","page_right_mean_w1","page_center_mean_w2","page_left_mean_w2","page_right_mean_w2","domain_center_mean_w1","domain_left_mean_w1","domain_right_mean_w1","domain_center_mean_w2","domain_left_mean_w2","domain_right_mean_w2","page_center_perc_w1","page_left_perc_w1","page_right_perc_w1","page_center_perc_w2","page_left_perc_w2","page_right_perc_w2","domain_center_perc_w1","domain_left_perc_w1","domain_right_perc_w1","domain_center_perc_w2","domain_left_perc_w2","domain_right_perc_w2"
"34-cold-trouts-jumped-correctly",17769,90,89,985,6337,24,25,461,218,254,30,178,188,13,218,280,31,222,193,13,2.44943820224719,2.85393258426966,0.337078651685393,7.12,7.52,0.52,2.44943820224719,3.14606741573034,0.348314606741573,8.88,7.72,0.52,0.0122685576003152,0.0142945579379819,0.00168833361472227,0.0280890011046236,0.0296670348745463,0.00205144390089948,0.0122685576003152,0.0157577804040745,0.00174461140187968,0.0350323496922834,0.0304560517595077,0.00205144390089948
"34-comfortable-dragonflies-whispered-correctly",15334,91,92,924,17492,84,85,979,19,36,2,19,16,2,21,40,2,21,18,2,0.206521739130435,0.391304347826087,0.0217391304347826,0.223529411764706,0.188235294117647,0.0235294117647059,0.228260869565217,0.434782608695652,0.0217391304347826,0.247058823529412,0.211764705882353,0.0235294117647059,0.00123907656188861,0.00234772401199948,0.000130429111777749,0.0010862108392408,0.000914703864623828,0.000114337983077979,0.00136950567366636,0.00260858223555498,0.000130429111777749,0.00120054882231877,0.00102904184770181,0.000114337983077979
"34-deep-kingfishers-hopped-patiently",44891,91,90,1436,1430,83,59,171,49,3,7,9,1,0,2122,5,9,15,1,0,0.544444444444444,0.0333333333333333,0.0777777777777778,0.152542372881356,0.0169491525423729,0,23.5777777777778,0.0555555555555556,0.1,0.254237288135593,0.0169491525423729,0,0.00109153282395135,6.68285402419193e-05,0.000155933260564478,0.00629370629370629,0.000699300699300699,0,0.0472700541311176,0.000111380900403199,0.000200485620725758,0.0104895104895105,0.000699300699300699,0
"34-early-donkeys-walked-easily",4162,31,32,317,3189,75,53,254,5,5,0,2,4,0,5,6,0,2,4,0,0.15625,0.15625,0,0.0377358490566038,0.0754716981132075,0,0.15625,0.1875,0,0.0377358490566038,0.0754716981132075,0,0.0012013455069678,0.0012013455069678,0,0.000627155848228285,0.00125431169645657,0,0.0012013455069678,0.00144161460836136,0,0.000627155848228285,0.00125431169645657,0
"34-full-chickens-sang-eagerly",200,17,12,53,361,52,29,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34-full-hares-walked-patiently",14481,91,90,895,13847,86,86,755,15,13,6,16,23,1,15,15,6,21,23,1,0.166666666666667,0.144444444444444,0.0666666666666667,0.186046511627907,0.267441860465116,0.0116279069767442,0.166666666666667,0.166666666666667,0.0666666666666667,0.244186046511628,0.267441860465116,0.0116279069767442,0.00103584006629376,0.000897728057454596,0.000414336026517506,0.00115548494258684,0.00166100960496859,7.22178089116776e-05,0.00103584006629376,0.00103584006629376,0.000414336026517506,0.00151657398714523,0.00166100960496859,7.22178089116776e-05
"34-heavy-swans-talked-easily",41397,91,92,2267,35521,85,86,1584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34-hungry-rats-ran-easily",14847,90,72,734,10749,69,54,530,77,5,15,65,0,8,143,5,15,110,1,8,1.06944444444444,0.0694444444444444,0.208333333333333,1.2037037037037,0,0.148148148148148,1.98611111111111,0.0694444444444444,0.208333333333333,2.03703703703704,0.0185185185185185,0.148148148148148,0.00518623290900519,0.000336768370714623,0.00101030511214387,0.00604707414643223,0,0.000744255279560889,0.0096315754024382,0.000336768370714623,0.00101030511214387,0.0102335100939622,9.30319099451112e-05,0.000744255279560889
"34-important-rabbits-ran-loudly",18287,90,89,1017,15719,90,76,791,107,1,4,84,0,0,1164,1,5,869,0,0,1.20224719101124,0.0112359550561798,0.0449438202247191,1.10526315789474,0,0,13.0786516853933,0.0112359550561798,0.0561797752808989,11.4342105263158,0,0,0.00585115109093892,5.46836550555039e-05,0.000218734620222016,0.00534385139003753,0,0,0.0636517744846066,5.46836550555039e-05,0.00027341827527752,0.0552834149755073,0,0
"34-light-otters-played-easily",2669,91,82,154,3394,89,82,272,0,5,0,8,6,2,0,5,0,8,6,2,0,0.0609756097560976,0,0.0975609756097561,0.0731707317073171,0.024390243902439,0,0.0609756097560976,0,0.0975609756097561,0.0731707317073171,0.024390243902439,0,0.00187336080929187,0,0.00235710076605775,0.00176782557454331,0.000589275191514437,0,0.00187336080929187,0,0.00235710076605775,0.00176782557454331,0.000589275191514437
"34-small-crows-went-carefully",525,6,7,33,11883,85,77,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34-thick-hawks-loitered-eagerly",15081,91,89,591,11583,89,82,547,85,11,8,37,9,0,85,11,8,37,9,0,0.955056179775281,0.123595505617978,0.0898876404494382,0.451219512195122,0.109756097560976,0,0.955056179775281,0.123595505617978,0.0898876404494382,0.451219512195122,0.109756097560976,0,0.00563623101916319,0.000729394602479942,0.000530468801803594,0.00319433652766986,0.000777000777000777,0,0.00563623101916319,0.000729394602479942,0.000530468801803594,0.00319433652766986,0.000777000777000777,0
"4-careful-sheep-sang-patiently",34906,91,92,1311,21008,84,85,771,723,27,4,239,10,4,2218,95,6,924,14,4,7.85869565217391,0.293478260869565,0.0434782608695652,2.81176470588235,0.117647058823529,0.0470588235294118,24.1086956521739,1.03260869565217,0.0652173913043478,10.8705882352941,0.164705882352941,0.0470588235294118,0.0207127714433049,0.000773505987509311,0.000114593479631009,0.0113766184310739,0.000476009139375476,0.00019040365575019,0.0635420844553945,0.00272159514123646,0.000171890219446513,0.043983244478294,0.000666412795125666,0.00019040365575019
"4-comfortable-platypuses-drove-carefully",37,70,15,6,68,63,41,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4-cool-badgers-hid-quickly",983,9,9,102,801,8,9,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4-cute-sheep-played-loudly",22246,90,89,1105,8490,39,38,589,368,299,31,163,103,22,545,317,31,209,119,24,4.13483146067416,3.35955056179775,0.348314606741573,4.28947368421053,2.71052631578947,0.578947368421053,6.12359550561798,3.56179775280899,0.348314606741573,5.5,3.13157894736842,0.631578947368421,0.016542299739279,0.0134406185381642,0.00139350894542839,0.0191990577149588,0.0121319199057715,0.00259128386336867,0.0244987862986604,0.0142497527645419,0.00139350894542839,0.0246171967020024,0.0140164899882214,0.00282685512367491
"4-dapper-newts-jumped-cordially",13757,65,65,801,14059,57,58,881,233,239,50,363,291,85,262,255,50,376,325,85,3.58461538461538,3.67692307692308,0.769230769230769,6.25862068965517,5.01724137931035,1.46551724137931,4.03076923076923,3.92307692307692,0.769230769230769,6.48275862068965,5.60344827586207,1.46551724137931,0.016936832158174,0.0173729737588137,0.00363451333866395,0.0258197595846077,0.0206984849562558,0.0060459492140266,0.0190448498945991,0.0185360180271862,0.00363451333866395,0.0267444341702824,0.0231168646418664,0.0060459492140266
"4-deep-goats-went-easily",14269,91,91,618,16738,83,83,726,111,16,10,91,20,7,312,26,10,184,27,11,1.21978021978022,0.175824175824176,0.10989010989011,1.09638554216867,0.240963855421687,0.0843373493975904,3.42857142857143,0.285714285714286,0.10989010989011,2.21686746987952,0.325301204819277,0.132530120481928,0.00777910154881211,0.00112131193496391,0.000700819959352442,0.00543673079220934,0.00119488588839766,0.00041821006093918,0.0218655827317962,0.00182213189431635,0.000700819959352442,0.0109929501732585,0.00161309594933684,0.000657187238618712
"4-famous-badgers-cuddled-merrily",10104,90,83,643,1310,11,10,149,40,100,6,81,13,3,45,118,6,81,15,3,0.481927710843373,1.20481927710843,0.072289156626506,8.1,1.3,0.3,0.542168674698795,1.42168674698795,0.072289156626506,8.1,1.5,0.3,0.00395882818685669,0.00989707046714173,0.000593824228028504,0.0618320610687023,0.0099236641221374,0.00229007633587786,0.00445368171021378,0.0116785431512272,0.000593824228028504,0.0618320610687023,0.0114503816793893,0.00229007633587786
"4-funny-clams-played-carefully",39309,91,91,1063,13731,90,91,599,85,18,9,19,3,0,118,39,9,51,3,0,0.934065934065934,0.197802197802198,0.0989010989010989,0.208791208791209,0.032967032967033,0,1.2967032967033,0.428571428571429,0.0989010989010989,0.56043956043956,0.032967032967033,0,0.00216235467704597,0.00045791040219797,0.000228955201098985,0.00138373024543005,0.000218483722962639,0,0.00300185708107558,0.000992139204762268,0.000228955201098985,0.00371422329036487,0.000218483722962639,0
"4-hungry-owls-knitted-easily",7659,56,42,314,15512,86,77,769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4-proud-pheasants-sang-correctly",7157,90,91,367,11494,90,90,467,5,4,1,7,12,0,5,4,1,666,13,0,0.0549450549450549,0.043956043956044,0.010989010989011,0.0777777777777778,0.133333333333333,0,0.0549450549450549,0.043956043956044,0.010989010989011,7.4,0.144444444444444,0,0.000698616738857063,0.00055889339108565,0.000139723347771413,0.000609013398294762,0.00104402296850531,0,0.000698616738857063,0.00055889339108565,0.000139723347771413,0.0579432747520445,0.00113102488254742,0
"4-salty-pigeons-fought-loudly",6263,60,32,333,15663,88,80,567,26,1,1,5,6,6,26,1,1,5,6,6,0.8125,0.03125,0.03125,0.0625,0.075,0.075,0.8125,0.03125,0.03125,0.0625,0.075,0.075,0.00415136516046623,0.000159667890787163,0.000159667890787163,0.00031922364808785,0.00038306837770542,0.00038306837770542,0.00415136516046623,0.000159667890787163,0.000159667890787163,0.00031922364808785,0.00038306837770542,0.00038306837770542
"4-strong-pigeons-floundered-carefully",7066,80,42,397,9003,84,53,633,2,3,0,2,1,0,2,3,0,2,1,0,0.0476190476190476,0.0714285714285714,0,0.0377358490566038,0.0188679245283019,0,0.0476190476190476,0.0714285714285714,0,0.0377358490566038,0.0188679245283019,0,0.000283045570336824,0.000424568355505236,0,0.000222148172831278,0.000111074086415639,0,0.000283045570336824,0.000424568355505236,0,0.000222148172831278,0.000111074086415639,0
"4-tidy-sheep-cried-fast",13730,90,84,870,3513,12,13,245,470,335,39,75,15,2,472,343,39,103,17,2,5.59523809523809,3.98809523809524,0.464285714285714,5.76923076923077,1.15384615384615,0.153846153846154,5.61904761904762,4.08333333333333,0.464285714285714,7.92307692307692,1.30769230769231,0.153846153846154,0.034231609613984,0.0243991260014567,0.00284049526584122,0.0213492741246798,0.00426985482493595,0.000569313976658127,0.0343772760378733,0.0249817916970138,0.00284049526584122,0.0293196697978935,0.00483916880159408,0.000569313976658127
"5-dapper-chickens-kissed-merrily",734,90,24,104,992,90,20,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5-dirty-hares-married-fast",4087,91,83,334,8757,86,82,457,88,0,5,7,2,17,266,0,5,132,2,18,1.06024096385542,0,0.0602409638554217,0.0853658536585366,0.024390243902439,0.207317073170732,3.20481927710843,0,0.0602409638554217,1.60975609756098,0.024390243902439,0.219512195121951,0.0215316858331294,0,0.00122339124051872,0.000799360511590727,0.000228388717597351,0.00194130409957748,0.0650844139955958,0,0.00122339124051872,0.0150736553614251,0.000228388717597351,0.00205549845837616
"5-important-weasels-hid-eagerly",24869,91,91,530,23796,88,89,716,9,14,16,20,15,25,11,14,16,20,16,25,0.0989010989010989,0.153846153846154,0.175824175824176,0.224719101123595,0.168539325842697,0.280898876404494,0.120879120879121,0.153846153846154,0.175824175824176,0.224719101123595,0.179775280898876,0.280898876404494,0.000361896336804857,0.000562949857252,0.000643371265430858,0.000840477391158178,0.000630358043368633,0.00105059673894772,0.000442317744983715,0.000562949857252,0.000643371265430858,0.000840477391158178,0.000672381912926542,0.00105059673894772
"5-narrow-frogs-cried-easily",12777,91,69,372,6328,84,62,215,1,1,2,2,318,0,2,3,2,3,318,0,0.0144927536231884,0.0144927536231884,0.0289855072463768,0.032258064516129,5.12903225806452,0,0.0289855072463768,0.0434782608695652,0.0289855072463768,0.0483870967741935,5.12903225806452,0,7.82656335603037e-05,7.82656335603037e-05,0.000156531267120607,0.000316055625790139,0.0502528445006321,0,0.000156531267120607,0.000234796900680911,0.000156531267120607,0.000474083438685209,0.0502528445006321,0
"5-polite-badgers-hopped-merrily",9415,90,91,477,7281,62,57,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5-salty-goats-hopped-easily",19526,90,90,756,16205,91,89,715,21,4,3,14,6,2,26,5,3,14,7,2,0.233333333333333,0.0444444444444444,0.0333333333333333,0.157303370786517,0.0674157303370786,0.0224719101123595,0.288888888888889,0.0555555555555556,0.0333333333333333,0.157303370786517,0.0786516853932584,0.0224719101123595,0.00107548909146779,0.000204855065041483,0.000153641298781112,0.000863930885529158,0.00037025609379821,0.000123418697932737,0.00133155792276964,0.000256068831301854,0.000153641298781112,0.000863930885529158,0.000431965442764579,0.000123418697932737
"6-cute-goats-floundered-loudly",4207,90,69,142,3104,92,38,103,7,0,2,2,2,2,7,0,8,2,2,2,0.101449275362319,0,0.0289855072463768,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.101449275362319,0,0.115942028985507,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.00166389351081531,0,0.000475398145947231,0.000644329896907216,0.000644329896907216,0.000644329896907216,0.00166389351081531,0,0.00190159258378892,0.000644329896907216,0.000644329896907216,0.000644329896907216
"6-dry-rabbits-fought-loudly",2700,91,77,337,477,68,45,71,38,110,12,0,1,0,38,117,12,0,68,0,0.493506493506494,1.42857142857143,0.155844155844156,0,0.0222222222222222,0,0.493506493506494,1.51948051948052,0.155844155844156,0,1.51111111111111,0,0.0140740740740741,0.0407407407407407,0.00444444444444444,0,0.00209643605870021,0,0.0140740740740741,0.0433333333333333,0.00444444444444444,0,0.142557651991614,0
"6-far-snails-cried-patiently",3815,35,26,219,6557,86,61,323,0,12,0,15,26,3,0,12,0,15,26,3,0,0.461538461538462,0,0.245901639344262,0.426229508196721,0.0491803278688525,0,0.461538461538462,0,0.245901639344262,0.426229508196721,0.0491803278688525,0,0.00314547837483617,0,0.00228763153881348,0.00396522800061003,0.000457526307762696,0,0.00314547837483617,0,0.00228763153881348,0.00396522800061003,0.000457526307762696
"6-noisy-pigs-knitted-easily",1132,9,8,346,2451,34,33,765,42,12,12,108,37,20,43,14,12,110,37,20,5.25,1.5,1.5,3.27272727272727,1.12121212121212,0.606060606060606,5.375,1.75,1.5,3.33333333333333,1.12121212121212,0.606060606060606,0.0371024734982332,0.0106007067137809,0.0106007067137809,0.0440636474908201,0.0150958792329661,0.00815993472052224,0.0379858657243816,0.0123674911660777,0.0106007067137809,0.0448796409628723,0.0150958792329661,0.00815993472052224
"6-sad-bees-talked-cordially",530,10,10,130,4422,81,76,524,6,0,3,42,9,14,12,0,3,57,9,14,0.6,0,0.3,0.552631578947368,0.118421052631579,0.184210526315789,1.2,0,0.3,0.75,0.118421052631579,0.184210526315789,0.0113207547169811,0,0.00566037735849057,0.00949796472184532,0.00203527815468114,0.00316598824061511,0.0226415094339623,0,0.00566037735849057,0.0128900949796472,0.00203527815468114,0.00316598824061511
"7-fine-cockles-hopped-jovially",5392,54,55,269,917,14,15,102,48,183,2,5,61,1,48,198,2,5,64,1,0.872727272727273,3.32727272727273,0.0363636363636364,0.333333333333333,4.06666666666667,0.0666666666666667,0.872727272727273,3.6,0.0363636363636364,0.333333333333333,4.26666666666667,0.0666666666666667,0.00890207715133531,0.0339391691394659,0.000370919881305638,0.0054525627044711,0.0665212649945474,0.00109051254089422,0.00890207715133531,0.0367210682492582,0.000370919881305638,0.0054525627044711,0.0697928026172301,0.00109051254089422
"7-kind-doves-knitted-fast",12112,90,71,611,6610,90,67,322,1751,26,358,626,6,267,2876,31,358,1271,6,267,24.6619718309859,0.366197183098592,5.04225352112676,9.34328358208955,0.0895522388059701,3.98507462686567,40.5070422535211,0.436619718309859,5.04225352112676,18.9701492537313,0.0895522388059701,3.98507462686567,0.144567371202114,0.00214663143989432,0.029557463672391,0.0947049924357035,0.000907715582450832,0.040393343419062,0.237450462351387,0.00255944517833554,0.029557463672391,0.192284417549168,0.000907715582450832,0.040393343419062
"7-large-stoats-drove-loudly",2406,87,33,102,4586,50,45,183,0,1,1,5,0,0,0,1,1,5,0,0,0,0.0303030303030303,0.0303030303030303,0.111111111111111,0,0,0,0.0303030303030303,0.0303030303030303,0.111111111111111,0,0,0,0.000415627597672485,0.000415627597672485,0.00109027474923681,0,0,0,0.000415627597672485,0.000415627597672485,0.00109027474923681,0,0
"7-lazy-sparrows-cried-fast",1247,62,19,82,3431,86,48,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7-lucky-bees-listened-eagerly",17051,91,88,698,1523,84,11,136,16,16,6,2,5,0,22,18,6,2,5,0,0.181818181818182,0.181818181818182,0.0681818181818182,0.181818181818182,0.454545454545455,0,0.25,0.204545454545455,0.0681818181818182,0.181818181818182,0.454545454545455,0,0.000938361386428948,0.000938361386428948,0.000351885519910856,0.00131319763624425,0.00328299409061064,0,0.0012902469063398,0.00105565655973257,0.000351885519910856,0.00131319763624425,0.00328299409061064,0
"7-old-frogs-drove-merrily",243,6,7,31,2841,84,58,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7-rich-oysters-felt-merrily",18811,91,91,793,11381,98,65,610,39,56,23,135,58,35,74,61,23,140,72,35,0.428571428571429,0.615384615384615,0.252747252747253,2.07692307692308,0.892307692307692,0.538461538461538,0.813186813186813,0.67032967032967,0.252747252747253,2.15384615384615,1.10769230769231,0.538461538461538,0.00207325501036628,0.00297698155334645,0.00122268885226729,0.0118618750549161,0.00509621298655654,0.00307530094016343,0.0039338684812078,0.00324278347775238,0.00122268885226729,0.0123012037606537,0.00632633336262191,0.00307530094016343
"7-safe-doves-engaged-easily",6432,90,54,459,9085,90,88,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7-short-snails-kissed-quickly",9483,91,71,404,7663,89,72,347,238,42,39,280,70,22,870,173,74,912,246,72,3.35211267605634,0.591549295774648,0.549295774647887,3.88888888888889,0.972222222222222,0.305555555555556,12.2535211267606,2.43661971830986,1.04225352112676,12.6666666666667,3.41666666666667,1,0.0250975429716334,0.00442897817146473,0.00411262258778867,0.0365392144068903,0.00913480360172256,0.00287093827482709,0.0917431192660551,0.0182431719919857,0.00780343773067595,0.119013441211014,0.0321023098003393,0.00939579799034321
"7-weak-dragonflies-whimpered-carefully",21838,90,90,1223,17091,84,81,943,19,15,3,150,18,0,23,15,4,150,18,0,0.211111111111111,0.166666666666667,0.0333333333333333,1.85185185185185,0.222222222222222,0,0.255555555555556,0.166666666666667,0.0444444444444444,1.85185185185185,0.222222222222222,0,0.00087004304423482,0.000686876087553805,0.000137375217510761,0.00877654906090925,0.00105318588730911,0,0.00105321000091583,0.000686876087553805,0.000183166956681015,0.00877654906090925,0.00105318588730911,0
"7-whole-greg-played-eagerly",4221,91,56,228,6236,86,76,361,5,12,18,75,36,83,5,15,18,76,37,83,0.0892857142857143,0.214285714285714,0.321428571428571,0.986842105263158,0.473684210526316,1.09210526315789,0.0892857142857143,0.267857142857143,0.321428571428571,1,0.486842105263158,1.09210526315789,0.00118455342335939,0.00284292821606254,0.00426439232409382,0.0120269403463759,0.00577293136626042,0.0133098139833226,0.00118455342335939,0.00355366027007818,0.00426439232409382,0.0121872995509942,0.00593329057087877,0.0133098139833226
"8-bright-robins-felt-easily",15319,91,92,885,30308,83,83,1610,3,4,5,19,12,4,4,4,5,21,12,191,0.0326086956521739,0.0434782608695652,0.0543478260869565,0.228915662650602,0.144578313253012,0.0481927710843374,0.0434782608695652,0.0434782608695652,0.0543478260869565,0.253012048192771,0.144578313253012,2.30120481927711,0.000195835237287029,0.000261113649716039,0.000326392062145049,0.000626897188861027,0.00039593506664907,0.00013197835554969,0.000261113649716039,0.000261113649716039,0.000326392062145049,0.000692886366635872,0.00039593506664907,0.00630196647749769
"8-busy-rabbits-hid-quietly",45633,91,91,992,33832,87,88,794,24,4,7,65,15,5,24,5,7,65,17,5,0.263736263736264,0.043956043956044,0.0769230769230769,0.738636363636364,0.170454545454545,0.0568181818181818,0.263736263736264,0.0549450549450549,0.0769230769230769,0.738636363636364,0.193181818181818,0.0568181818181818,0.000525935178489251,8.76558630815419e-05,0.000153397760392698,0.00192125798061007,0.000443367226294632,0.000147789075431544,0.000525935178489251,0.000109569828851927,0.000153397760392698,0.00192125798061007,0.00050248285646725,0.000147789075431544
"8-dapper-pigs-played-correctly",9779,90,86,452,3867,90,61,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8-dead-owls-jumped-jovially",7257,90,87,302,5725,22,23,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8-hungry-stoats-cried-easily",8747,90,90,525,294,90,83,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8-large-butterflies-whimpered-quietly",28379,91,91,885,11147,86,75,416,31,51,2,0,13,0,31,55,2,1,14,0,0.340659340659341,0.56043956043956,0.021978021978022,0,0.173333333333333,0,0.340659340659341,0.604395604395604,0.021978021978022,0.0133333333333333,0.186666666666667,0,0.00109235702456041,0.00179710349201875,7.04746467458332e-05,0,0.00116623306719297,0,0.00109235702456041,0.00193805278551041,7.04746467458332e-05,8.97102359379205e-05,0.00125594330313089,0
"8-long-oysters-sat-patiently",2299,16,15,323,11548,86,74,823,5,5,4,37,39,5,5,7,4,37,41,5,0.333333333333333,0.333333333333333,0.266666666666667,0.5,0.527027027027027,0.0675675675675676,0.333333333333333,0.466666666666667,0.266666666666667,0.5,0.554054054054054,0.0675675675675676,0.00217485863418878,0.00217485863418878,0.00173988690735102,0.00320401801177693,0.00337720817457568,0.000432975406996883,0.00217485863418878,0.00304480208786429,0.00173988690735102,0.00320401801177693,0.00355039833737444,0.000432975406996883
"8-proud-flies-knitted-carefully",13196,90,63,831,20430,90,59,1040,75,337,4,53,179,6,433,337,4,324,179,7,1.19047619047619,5.34920634920635,0.0634920634920635,0.898305084745763,3.03389830508475,0.101694915254237,6.87301587301587,5.34920634920635,0.0634920634920635,5.49152542372881,3.03389830508475,0.11864406779661,0.00568354046680812,0.0255380418308578,0.000303122158229767,0.00259422418012726,0.00876162506118453,0.000293685756240822,0.0328129736283722,0.0255380418308578,0.000303122158229767,0.0158590308370044,0.00876162506118453,0.000342633382280959
"8-sad-greg-fought-carefully",14922,91,88,541,13632,91,83,511,15,4,0,6,2,0,16,4,0,6,2,0,0.170454545454545,0.0454545454545455,0,0.072289156626506,0.0240963855421687,0,0.181818181818182,0.0454545454545455,0,0.072289156626506,0.0240963855421687,0,0.00100522718134298,0.000268060581691462,0,0.000440140845070423,0.000146713615023474,0,0.00107224232676585,0.000268060581691462,0,0.000440140845070423,0.000146713615023474,0
"8-salty-guinea-pigs-ran-carefully",9857,91,88,855,12961,87,88,1113,642,479,138,493,456,109,654,516,139,501,476,112,7.29545454545455,5.44318181818182,1.56818181818182,5.60227272727273,5.18181818181818,1.23863636363636,7.43181818181818,5.86363636363636,1.57954545454545,5.69318181818182,5.40909090909091,1.27272727272727,0.0651313787156336,0.0485949071725677,0.0140002029014913,0.0380371884885426,0.0351824704883882,0.00840984491937351,0.0663487876635893,0.052348584762098,0.0141016536471543,0.0386544248129002,0.0367255612992825,0.00864130854100764
"8-short-hedgehogs-sang-quietly",17306,91,91,876,5689,90,91,400,2,4,0,5,0,0,2,4,0,5,0,0,0.021978021978022,0.043956043956044,0,0.0549450549450549,0,0,0.021978021978022,0.043956043956044,0,0.0549450549450549,0,0,0.000115566855425864,0.000231133710851728,0,0.000878889084197574,0,0,0.000115566855425864,0.000231133710851728,0,0.000878889084197574,0,0
"9-able-rats-engaged-easily",6347,90,66,480,5194,90,34,453,48,45,19,126,98,16,55,45,19,126,98,16,0.727272727272727,0.681818181818182,0.287878787878788,3.70588235294118,2.88235294117647,0.470588235294118,0.833333333333333,0.681818181818182,0.287878787878788,3.70588235294118,2.88235294117647,0.470588235294118,0.0075626280132346,0.00708996376240744,0.0029935402552387,0.0242587601078167,0.0188679245283019,0.00308047747400847,0.00866551126516464,0.00708996376240744,0.0029935402552387,0.0242587601078167,0.0188679245283019,0.00308047747400847
"9-brave-sheep-knitted-loudly",11008,90,88,514,3096,71,57,285,8,2,0,0,0,1,68,3,0,0,0,1,0.0909090909090909,0.0227272727272727,0,0,0,0.0175438596491228,0.772727272727273,0.0340909090909091,0,0,0,0.0175438596491228,0.000726744186046512,0.000181686046511628,0,0,0,0.000322997416020672,0.00617732558139535,0.000272529069767442,0,0,0,0.000322997416020672
"9-clean-rooks-cried-quietly",10943,91,85,627,8698,81,71,560,35,22,3,108,9,7,35,22,3,182,11,7,0.411764705882353,0.258823529411765,0.0352941176470588,1.52112676056338,0.126760563380282,0.0985915492957746,0.411764705882353,0.258823529411765,0.0352941176470588,2.56338028169014,0.154929577464789,0.0985915492957746,0.00319839166590514,0.00201041761856895,0.000274147857077584,0.0124166475051736,0.00103472062543113,0.000804782708668659,0.00319839166590514,0.00201041761856895,0.000274147857077584,0.0209243504253851,0.00126465854219361,0.000804782708668659
"9-cold-trouts-sat-quietly",580,80,11,143,1471,12,13,245,9,4,1,2,1,0,9,4,1,2,1,0,0.818181818181818,0.363636363636364,0.0909090909090909,0.153846153846154,0.0769230769230769,0,0.818181818181818,0.363636363636364,0.0909090909090909,0.153846153846154,0.0769230769230769,0,0.0155172413793103,0.00689655172413793,0.00172413793103448,0.00135961930659415,0.000679809653297077,0,0.0155172413793103,0.00689655172413793,0.00172413793103448,0.00135961930659415,0.000679809653297077,0
"9-comfortable-cockles-engaged-quietly",12872,91,86,697,16226,90,87,749,42,11,14,35,49,19,43,11,14,35,49,22,0.488372093023256,0.127906976744186,0.162790697674419,0.402298850574713,0.563218390804598,0.218390804597701,0.5,0.127906976744186,0.162790697674419,0.402298850574713,0.563218390804598,0.252873563218391,0.00326289620882536,0.000854568054692355,0.00108763206960845,0.00215703192407248,0.00301984469370147,0.00117096018735363,0.00334058421379739,0.000854568054692355,0.00108763206960845,0.00215703192407248,0.00301984469370147,0.00135584863798841
